Time, DurationAdd, BiFlowsIn, SocketsIn, SocketsOut, FlowsBiMonitored, FlowsBiNotMonitored, BytesBiMonitored, BytesBiNotMonitored, FlowsUniOutMonitored, FlowsUniOutNotMonitored, BytesUniOutMonitored, BytesUniOutNotMonitored, FlowsUniInMonitored, FlowsUniInNotMonitored, BytesUniInMonitored, BytesUniInNotMonitored, FlowsBiNMOutHighInHigh, FlowsBiNMOutHighInLow, FlowsBiNMOutLowInLow, FlowsBiNMOutLowInHigh, BytesBiNMOutHighInHigh, BytesBiNMOutHighInLow, BytesBiNMOutLowInLow, BytesBiNMOutLowInHigh, FlowsUniOutNMOutHighInHigh, FlowsUniOutNMOutHighInLow, FlowsUniOutNMOutLowInLow, FlowsUniOutNMOutLowInHigh, BytesUniOutNMOutHighInHigh, BytesUniOutNMOutHighInLow, BytesUniOutNMOutLowInLow, BytesUniOutNMOutLowInHigh, FlowsUniInNMOutHighInHigh, FlowsUniInNMOutHighInLow, FlowsUniInNMOutLowInLow, FlowsUniInNMOutLowInHigh, BytesUniInNMOutHighInHigh, BytesUniInNMOutHighInLow, BytesUniInNMOutLowInLow, BytesUniInNMOutLowInHigh,
 1288660400, 2, 1827075, 90864, 65638, 72631, 640910, 13359606496, 72237221671, 45564, 426864, 10167371434, 13064730166, 426864, 602799, 2901738320, 6506450808, 147024, 300443, 25512, 127720, 61629320184, 61629320184, 13780880, 4217132031, 147600, 179291, 14102, 67439, 10873428849, 926249896, 9316296, 1209085985, 75985, 385354, 15793, 77028, 3940434398, 1763713511, 8229329, 449217646,
 1288660701, 2, 1868227, 94350, 67171, 75123, 660975, 15028181813, 86458743716, 46355, 417622, 7666648937, 13677538012, 417622, 628109, 4512356741, 2079755570, 143113, 317954, 25227, 132357, 73998708568, 73998708568, 13680709, 4177414232, 134189, 181779, 14394, 66691, 8495753751, 1137102963, 14059992, 3982153618, 120922, 364669, 16296, 81310, 589505316, 888112899, 4839176, 229361403,
 1288661002, 1, 1926529, 94767, 57616, 72391, 655054, 13605162011, 57927301753, 44874, 539109, 8405976703, 10827730828, 539109, 579983, 2327274272, 1773969773, 139697, 315166, 25080, 135308, 47184386569, 47184386569, 13678660, 3186885621, 254850, 182037, 14089, 70238, 8453082899, 699368428, 9221096, 1623025085, 83435, 362505, 15806, 79006, 394809154, 736125574, 4288686, 289853149,
 1288661303, 2, 1811180, 95207, 50344, 72401, 666701, 15308149168, 65743039423, 43739, 410136, 8426550243, 14042708082, 410136, 588792, 2291352456, 5619664505, 137036, 328971, 25485, 133074, 56142336640, 56142336640, 13576694, 3010683957, 129769, 179409, 14510, 66382, 8843092018, 1089968770, 11724944, 4044888596, 81506, 366685, 15526, 77371, 3354806478, 1731063509, 5184092, 230458960,
 1288661604, 2, 1854570, 94573, 52794, 70278, 695660, 11074777161, 81787157030, 48014, 419971, 10427533815, 10985501414, 419971, 591572, 2313871483, 1885115413, 138161, 355248, 29264, 132630, 71522648443, 71522648443, 13947313, 3719374670, 139311, 177860, 14698, 66641, 8205853540, 816798290, 9666435, 1896428361, 85987, 362796, 16040, 74394, 418978920, 667395576, 4635045, 400035921,
 1288661905, 2, 1864897, 89704, 78541, 73984, 669137, 13987007269, 69899070981, 45628, 420888, 10921588490, 12953379541, 420888, 606627, 2241525734, 1819485488, 143380, 325589, 25227, 132075, 51020521638, 51020521638, 17238674, 2049259405, 137986, 182002, 14029, 65338, 7739774610, 935193529, 11736118, 4198671979, 83224, 384171, 14808, 72737, 611479401, 778404518, 8807543, 84746194,
 1288662206, 2, 1758895, 91031, 49133, 67503, 641164, 12089229551, 61941788182, 44341, 408279, 8008567882, 9940143341, 408279, 569288, 2407020894, 5753692443, 138466, 308576, 25074, 129198, 54375975376, 54375975376, 13123201, 2051937961, 132862, 178999, 14121, 64470, 7798306001, 602632802, 8108529, 1484057528, 77261, 358402, 15375, 73351, 3496035313, 1485096909, 7435466, 394542107,
 1288662507, 1, 1825461, 87570, 48872, 65277, 677128, 11571844128, 61720826080, 44445, 403734, 9557603807, 11388649176, 403734, 608157, 2230770893, 1937275901, 146974, 334193, 25281, 129694, 51999038741, 51999038741, 12731942, 4546504303, 129411, 174978, 14055, 64536, 7082383134, 862016241, 9773680, 3341881892, 88799, 378968, 15226, 71307, 507210833, 543512104, 4618017, 219358362,
 1288662808, 2, 1868144, 88599, 47503, 66129, 669002, 13222801612, 80599814569, 43770, 401875, 9101635933, 9662875532, 401875, 661165, 2406244915, 2634493541, 151577, 327485, 25364, 125160, 55068234915, 55068234915, 14241456, 6652814012, 137216, 170123, 14650, 61582, 7220748302, 660374702, 9483158, 1730917064, 98853, 416295, 14823, 72645, 1377503367, 743504887, 9082289, 31221725,
 1288663109, 2, 1907730, 90204, 48529, 67805, 643850, 12978780169, 47767376832, 43548, 407904, 12051091726, 11230014387, 407904, 717243, 4402173101, 5548441255, 144177, 308076, 25131, 125225, 38846220320, 38846220320, 12471509, 3351370288, 148597, 165315, 14027, 60314, 7066397613, 827219681, 10758807, 3270520417, 92710, 478732, 14965, 69877, 3508366297, 1434334994, 8759318, 248875230,
 1288663410, 2, 1837917, 101042, 51225, 75269, 689826, 10746088461, 55887894032, 47679, 414592, 6582685770, 9748528766, 414592, 581232, 2646778219, 1941981387, 146161, 352033, 25528, 126834, 42331297584, 42331297584, 15713306, 2776814141, 138442, 178567, 14601, 65186, 7821337567, 503234441, 9950706, 1371505821, 82012, 357049, 15038, 72510, 864182633, 584165542, 5336515, 200194072,
 1288663711, 1, 1789559, 86948, 52239, 67764, 655909, 12315571112, 68886235596, 44561, 410829, 9858614059, 11814948461, 410829, 583634, 1930477585, 1866135647, 140872, 315405, 25729, 132828, 58283273296, 58283273296, 14422898, 2354529391, 131023, 180121, 14047, 65690, 6930622039, 724923667, 10764202, 4110789238, 76303, 360077, 14674, 76217, 532752578, 724218864, 7256630, 187016869,
 1288664012, 2, 1760414, 84868, 48594, 63748, 636744, 10857508483, 58128752928, 43132, 401298, 7405387776, 8656395934, 401298, 588910, 1694086110, 5255250224, 140291, 300775, 25122, 132097, 44325747121, 44325747121, 11882023, 1369152775, 129990, 176462, 14046, 63386, 6979416377, 407525078, 12417270, 1165747206, 76845, 383122, 14876, 73351, 3426329441, 1088081651, 8781304, 337853241,
 1288664313, 2, 2029636, 85340, 50966, 67023, 695153, 10636245346, 55319360708, 42282, 420565, 9750561932, 11155070080, 420565, 777612, 1322436444, 1598104193, 135723, 348351, 24991, 145920, 47126045992, 47126045992, 18023888, 4474721555, 136553, 177917, 14373, 71996, 7079705495, 699588155, 11787551, 3322121029, 77321, 573732, 14648, 75496, 628693445, 654779517, 4398578, 136186792,
 1288664614, 2, 1970252, 83503, 50743, 64030, 692644, 10921906509, 54402815889, 41716, 550672, 7586927293, 9198933072, 550672, 592690, 997270980, 1766800196, 138475, 339988, 25095, 149413, 38881807157, 38881807157, 12818105, 2711896734, 263858, 174725, 13968, 80533, 7901754896, 422320954, 9119027, 812071827, 74321, 382190, 14414, 75851, 559870602, 761360008, 8048474, 66198000,
 1288664915, 2, 1888891, 84610, 46777, 62876, 683346, 11521439576, 63050237231, 40648, 417623, 6757417789, 13097859562, 417623, 656535, 1352534036, 5717254893, 132003, 335764, 25679, 149860, 52529759385, 52529759385, 13300799, 2664701303, 131805, 175662, 14035, 75999, 6606916637, 916928507, 9845167, 5501806518, 72182, 403614, 15089, 75132, 3453365473, 1421087635, 7354801, 314677879,
 1288665216, 2, 1817234, 84466, 45904, 62453, 665283, 8973309556, 57525569752, 40568, 424366, 6224111487, 7816276029, 424366, 597215, 966461691, 1854291124, 131571, 318160, 29821, 146632, 45968665301, 45968665301, 16008120, 3137238950, 136673, 171683, 15578, 77689, 6773504036, 456139186, 13467408, 521571229, 98197, 354520, 15946, 75569, 609520111, 743718816, 7266410, 145606434,
 1288665518, 2, 1782390, 84403, 42584, 61648, 648925, 12026363976, 65444138706, 40777, 428386, 8062154682, 12088850712, 428386, 578092, 1963771801, 2621452503, 131950, 298387, 24977, 152635, 48710169143, 48710169143, 12638859, 2791813956, 133561, 169428, 14137, 88950, 6218669299, 817782832, 11200332, 4991585108, 81852, 347291, 14863, 75586, 725360042, 881011018, 8019228, 89647080,
 1288665819, 1, 1760048, 87830, 44377, 62451, 643522, 8249143285, 29025882589, 39712, 432592, 5438961411, 6999779170, 432592, 551727, 701854095, 5921827842, 129592, 296498, 25030, 154643, 19117707365, 19117707365, 12270954, 2002918965, 133059, 167360, 13890, 100302, 6128505703, 402266285, 14651544, 423134996, 73252, 345743, 14899, 75296, 3356174398, 1864678198, 6944974, 282993244,
 1288666120, 1, 1754124, 90040, 44801, 64404, 641509, 10898824650, 39947821668, 42749, 426609, 7603357106, 11502960886, 426609, 551165, 1734432095, 2054535186, 136719, 287717, 24518, 155063, 24971825474, 24971825474, 14218161, 2928049036, 126701, 165725, 14186, 101198, 5638631012, 824622356, 12293961, 4850723550, 70526, 345100, 15154, 76012, 993868620, 649768982, 7571871, 97645840,
 1288666421, 1, 1698087, 86611, 44020, 64158, 627013, 8848216607, 30452351030, 41011, 400005, 7011350679, 7542268211, 400005, 540438, 3285686171, 2335203564, 135493, 288568, 24907, 140966, 22319740261, 22319740261, 12783546, 2188959471, 128681, 165120, 14508, 74855, 5811479999, 453863767, 12118137, 1235987345, 70820, 338392, 14703, 72754, 948195668, 852970096, 7368963, 74177622,
 1288666722, 2, 1671370, 84649, 43368, 62495, 611903, 9385554342, 36571597679, 40014, 388009, 8347016100, 10366461467, 388009, 543441, 577195604, 4899381060, 138322, 291263, 24850, 120334, 20825581743, 20825581743, 13430544, 3000656255, 129104, 166479, 14164, 60551, 5701928663, 792797129, 10505451, 3599612415, 81340, 337861, 14554, 68042, 2570000849, 1695375510, 7338140, 296033580,
 1288667023, 2, 1866248, 90824, 42182, 66651, 698762, 11444326933, 55466931832, 40472, 449744, 7943084331, 7771718958, 449744, 584736, 1961186536, 2500213682, 132318, 327974, 25578, 175910, 44421175220, 44421175220, 12703172, 4726870783, 130279, 182020, 14255, 105520, 5519705985, 485726371, 11601520, 1722928833, 96513, 356467, 15328, 77457, 1254684864, 778390669, 8892654, 134993406,
 1288667327, 2, 1840540, 90518, 43026, 61515, 697973, 9606072059, 37458561252, 44281, 440257, 7383385866, 9965615434, 440257, 568766, 2382144865, 1826633925, 139825, 325636, 25629, 169935, 19172864201, 19172864201, 14075744, 3105020108, 133761, 179594, 14602, 93460, 5348614985, 726219468, 13879590, 3747025191, 73470, 345766, 15754, 77364, 616551509, 659452248, 8185154, 69236043,
 1288667628, 1, 1749892, 84876, 40771, 60685, 657243, 8865275415, 26545981094, 41507, 417675, 5519107471, 6258605033, 417675, 549327, 1410980597, 4352190169, 135118, 314932, 24679, 146458, 20069737544, 20069737544, 12054140, 2909763366, 130788, 177557, 14181, 77541, 3971609170, 388485387, 12022593, 1857567546, 72145, 343060, 15604, 76503, 2094542430, 1702366250, 7029946, 261252631,
 1288667929, 2, 1782397, 83237, 43527, 61800, 675312, 9214777240, 32955151290, 40481, 416821, 5649980433, 7877137449, 416821, 563500, 1425346885, 1646257966, 129911, 331716, 24523, 152793, 17185409448, 17185409448, 12888160, 1558678146, 132870, 175016, 13961, 76697, 4220773478, 572907033, 17755595, 3041311563, 73573, 343386, 15077, 76796, 540818384, 563333212, 8338915, 267780197,
 1288668231, 1, 1777113, 95816, 42291, 62211, 647906, 8658136531, 29267688893, 42531, 418142, 7713422477, 7351291384, 418142, 572958, 2678249490, 1892563828, 127517, 305202, 25254, 154705, 21785521810, 21785521810, 12984943, 2461656033, 141416, 169479, 14407, 76117, 3572212246, 499909805, 11529950, 3137380371, 79479, 347994, 14884, 75385, 554465314, 876091937, 7259019, 66798470,
 1288668532, 2, 1715560, 81990, 43008, 60623, 631430, 10120992526, 47329674609, 40134, 400818, 6107730872, 6725998030, 400818, 558314, 1551655139, 3736327973, 126317, 304493, 24366, 140776, 29676862762, 29676862762, 11985299, 4040039482, 126443, 169326, 14370, 73672, 4113136921, 616769343, 14881149, 1949086726, 81865, 338331, 14242, 74447, 1484472568, 1616828049, 5951630, 229484165,
 1288668833, 2, 1759761, 83726, 44107, 60876, 645313, 7497898037, 34345389137, 40480, 426137, 6314399750, 8230522875, 426137, 560478, 1440230508, 1271188626, 128345, 306820, 27118, 148003, 27391891063, 27391891063, 13258496, 1976053861, 136924, 176873, 15238, 76114, 3780913945, 409132246, 9832650, 3815936157, 83194, 341677, 15730, 75020, 359617655, 659092891, 6590554, 67763393,
 1288669134, 2, 1736669, 80530, 42912, 57244, 644040, 8101260776, 25008294911, 40742, 424551, 6241095685, 6269876858, 424551, 544636, 1748957402, 1997221887, 130225, 297869, 24882, 155533, 10528547388, 10528547388, 12564235, 1986026092, 131804, 176709, 13990, 83726, 4189490433, 466090619, 12954970, 1558345576, 82082, 340872, 14976, 76029, 604229452, 756709315, 9458864, 187524797,
 1288669435, 2, 1698272, 80623, 41763, 58048, 619676, 7680043100, 37467166433, 40367, 430211, 5830666290, 8741648475, 430211, 525999, 1841846881, 3893611647, 128333, 286806, 24885, 145671, 29711710530, 29711710530, 11756845, 2102086524, 129576, 170546, 14138, 99419, 4039006082, 332837256, 10019070, 4303853696, 74979, 336291, 14321, 74805, 1459753462, 1667442375, 4448884, 274373424,
 1288669736, 2, 1696064, 78900, 42581, 55878, 628965, 8178646286, 68192822744, 40947, 406168, 5368112929, 6987378921, 406168, 539450, 1129577352, 1401732107, 130680, 296794, 24800, 143005, 51589162906, 51589162906, 13155756, 2174146096, 124936, 168522, 14121, 81270, 4532439901, 731161512, 15771616, 1582674204, 73922, 348110, 15293, 71819, 302780407, 777702872, 8813136, 60409274,
 1288670037, 2, 1692779, 83399, 46096, 58065, 612967, 8698042411, 41901210481, 42803, 395538, 5588138978, 7436408802, 395538, 554779, 1225312135, 1726914388, 129837, 292788, 24944, 132868, 33867386058, 33867386058, 12119157, 1780665596, 126414, 168934, 14225, 68287, 3508952110, 329464338, 10680832, 3560281909, 70712, 355092, 15326, 71865, 491271913, 960212209, 7625616, 26876977,
 1288670338, 2, 1671036, 85671, 48265, 61474, 594888, 8054202297, 47595955991, 41326, 388772, 4204760281, 6641577311, 388772, 553440, 788238034, 3143870317, 130948, 277378, 24678, 128717, 29370027848, 29370027848, 12014520, 2009113645, 122916, 166345, 14303, 66637, 3694108280, 657319721, 12029351, 2189266330, 70430, 362014, 14415, 69201, 1019549806, 1554436639, 6027645, 152597220,
 1288670640, 2, 1737956, 86990, 42874, 59044, 613987, 7850236278, 17273745620, 42055, 404101, 6241818420, 7447628909, 404101, 590004, 677931426, 1417683540, 131421, 291820, 26453, 131761, 12356011619, 12356011619, 15043446, 2450433878, 133013, 170454, 14226, 67400, 3671068637, 367442352, 9259774, 3367847586, 86472, 375411, 15487, 79071, 328945104, 757264920, 5360587, 63286900,
 1288670941, 2, 1756088, 84882, 49907, 61713, 621671, 10517871167, 34093884446, 41391, 400942, 4406351082, 7298593829, 400942, 598686, 927718592, 2234648653, 139332, 294664, 25606, 129136, 15021475707, 15021475707, 15305151, 2039152356, 128643, 175859, 13964, 64464, 4523651089, 413946139, 11050467, 2250210797, 94638, 376640, 14970, 77388, 804720544, 903546015, 10354769, 211401511,
 1288671242, 2, 1796574, 83492, 92721, 70540, 637342, 7785443453, 29748698287, 41111, 397498, 5060521004, 6260634759, 397498, 585521, 674143105, 2910889768, 129852, 312672, 25037, 138167, 22950466596, 22950466596, 12168468, 2208809598, 128594, 171846, 13915, 66341, 2477398114, 410441227, 9851673, 3287802589, 76841, 379245, 14726, 75008, 764606576, 1761487942, 7376290, 42956900,
 1288671544, 2, 1929082, 83328, 215370, 100904, 635198, 9328958563, 28638416520, 39824, 415219, 5502006299, 8903215342, 415219, 579967, 787125163, 1906745224, 126448, 295629, 25078, 156555, 23246370920, 23246370920, 13048673, 2774262700, 137399, 169300, 14311, 77241, 5373135110, 1208464760, 13310060, 2257777177, 74347, 373895, 14924, 75157, 649649519, 895503032, 5567454, 78211873,
 1288671845, 1, 1811962, 82748, 114274, 75508, 642020, 7637573557, 46563916489, 40885, 417077, 5260762323, 6699100308, 417077, 555843, 610323535, 2471192070, 126452, 304908, 24937, 154058, 21204762316, 21204762316, 13427978, 3037118728, 137352, 168317, 14133, 79212, 2724845475, 437045388, 8592587, 3461625592, 73626, 365982, 14981, 74350, 860855690, 1026875830, 13046156, 204989894,
 1288672146, 1, 1804379, 80855, 94738, 71017, 626342, 8794991058, 24896973951, 38210, 420557, 4767745256, 8292063495, 420557, 581887, 1126628147, 2975847168, 122393, 303110, 24690, 145251, 18225103991, 18225103991, 13766046, 2557132074, 145218, 167817, 13454, 75828, 4677136525, 1303239650, 9790038, 2269904692, 81878, 367678, 15211, 70605, 954145030, 1478702710, 4369896, 34436357,
 1288672449, 1, 1896852, 80907, 97075, 71026, 655535, 7393045795, 31357616396, 38701, 441849, 5038258568, 6144694404, 441849, 621486, 858777759, 2090202873, 127680, 304001, 26133, 165966, 25238523639, 25238523639, 14073209, 2162081644, 139331, 175614, 14912, 89865, 2306591502, 485856127, 9627374, 3311910323, 97019, 366585, 15957, 73202, 835901456, 922886798, 12215661, 53476996,
 1288672752, 1, 1873695, 84469, 76985, 70894, 646512, 9724324139, 44015377827, 37245, 454153, 5414886290, 7799125517, 454153, 611576, 711060482, 2718870907, 130559, 298373, 25750, 159866, 24590621311, 24590621311, 12219242, 2741464000, 135348, 177498, 14206, 108173, 4940026622, 1321560891, 9222406, 1500546569, 87828, 356846, 15061, 75935, 945884053, 1139624128, 12664173, 256377373,
 1288673053, 2, 1789992, 85284, 73916, 70744, 628426, 8301590866, 30649178328, 36741, 412908, 5182844605, 9111543809, 412908, 589458, 789840133, 2237313556, 125759, 306801, 24901, 141006, 20916386009, 20916386009, 15578148, 1678509320, 128658, 175435, 13565, 77895, 2342773200, 468287120, 9903649, 6249955427, 85302, 354327, 14918, 73386, 667094221, 912778673, 5208557, 76983923,
 1288673354, 2, 1780581, 90842, 72301, 71553, 623418, 9893031937, 30088338766, 39474, 412560, 5031714328, 5859625536, 412560, 581460, 876237422, 2555329432, 135807, 290888, 25300, 141625, 24267265191, 24267265191, 15803235, 2581519573, 128410, 176948, 14176, 74658, 4399001223, 1392823856, 9335824, 31002375, 85022, 354799, 15334, 72018, 1025466977, 1254882658, 16839608, 63989972,
 1288673657, 2, 1795664, 93523, 73476, 75731, 639150, 9655055628, 42055113506, 37834, 426543, 5209607640, 8904762260, 426543, 562972, 1483982656, 2451235455, 133833, 299259, 26137, 149555, 19265732361, 19265732361, 11909816, 3295852507, 132720, 179190, 14401, 82386, 2238393920, 522276117, 11862542, 6069333618, 86453, 358961, 15222, 71800, 870298370, 925949364, 9803714, 236632039,
 1288673958, 2, 1768723, 95872, 73217, 74750, 620833, 8623019289, 29276927239, 39256, 413899, 6742021537, 5585852512, 413899, 564902, 1159527359, 2082545914, 129142, 293177, 25216, 144331, 21864027483, 21864027483, 12279184, 1788730106, 131753, 173811, 14300, 76386, 4213444161, 1221145739, 9487603, 73081091, 93903, 352022, 15163, 74348, 501674960, 897264390, 4663781, 56614938,
 1288674259, 2, 1877819, 96726, 75735, 79418, 674561, 10443608135, 27557145342, 39889, 430943, 7206565341, 9684587079, 430943, 599854, 1030864986, 2429071491, 135938, 327163, 25887, 156693, 19672226215, 19672226215, 15887470, 2902152468, 132867, 184760, 13932, 82224, 3102743615, 739892778, 11581460, 5775481807, 109268, 357949, 16195, 80292, 790098587, 1394488470, 8570627, 47615475,
 1288674560, 2, 1839612, 93135, 74741, 76493, 645298, 11436464277, 27345250521, 40611, 420250, 7089993077, 6077719681, 420250, 606188, 1119218801, 2344764681, 137769, 299714, 25525, 152434, 15640823261, 15640823261, 12567749, 3256602088, 129475, 178290, 14027, 80556, 4555934190, 1383923723, 12185832, 36980285, 110283, 363452, 15384, 79250, 714522658, 997350566, 12387430, 276822697,
 1288674862, 2, 1849904, 98107, 75883, 80654, 638468, 10529220183, 30861880896, 44252, 415748, 5166025010, 6557804026, 415748, 621698, 821219626, 2479961189, 134104, 299627, 25672, 151740, 19126766073, 19126766073, 12597855, 1484989598, 130550, 176367, 14424, 78399, 2338025468, 467048244, 9247897, 3671288728, 125965, 365140, 15742, 76569, 1043053223, 1044064928, 5740641, 72268876,
 1288675163, 2, 1820751, 98677, 75859, 81519, 635270, 12678348903, 34681467680, 43573, 427986, 7442912610, 5402344683, 427986, 582959, 629624866, 2778819757, 128844, 301500, 25948, 149654, 22908994455, 22908994455, 12909319, 4111949008, 134898, 183540, 13800, 78065, 4560267336, 699629255, 12990271, 46430463, 92003, 361647, 16442, 75767, 637148632, 1791916598, 5827708, 208965101,
 1288675464, 1, 1824014, 103008, 79668, 83830, 647613, 13410255752, 22949345571, 46829, 428794, 5023161149, 8350670604, 428794, 564931, 749942180, 2223063435, 133294, 304471, 25944, 156329, 13835997104, 13835997104, 14475951, 1680658072, 132643, 181666, 14332, 83871, 2708053176, 672781081, 12747985, 4909283343, 86134, 351149, 15759, 76782, 569041145, 1045879264, 9513807, 233950514,
 1288675765, 3, 1830430, 100607, 84475, 88293, 651541, 12575282937, 24359589008, 41809, 425698, 9628108609, 5683173956, 425698, 568109, 1125204369, 2477572977, 130157, 319032, 25412, 147128, 17422328680, 17422328680, 14996641, 3460757192, 133699, 182342, 14158, 77631, 5221502294, 334791202, 14720925, 43925750, 85479, 358006, 15463, 72715, 1093109210, 1004815832, 4721395, 66725593,
 1288676066, 2, 1912849, 103251, 85771, 89004, 678105, 12041551796, 28726965408, 44384, 456224, 8168141867, 9048977776, 456224, 589498, 1669072535, 2869994075, 132679, 316885, 25945, 175662, 18769569323, 18769569323, 13920638, 2521475290, 138412, 183796, 14302, 98994, 2580464755, 714781473, 13382540, 5691010478, 98331, 356845, 16040, 77538, 663393996, 1834611559, 7422135, 67785148,
 1288676367, 2, 2055244, 104336, 87837, 92785, 680760, 10188102981, 25083804425, 45881, 458668, 10543552094, 5452212419, 458668, 723643, 1470177559, 2677745005, 130322, 332891, 26170, 162894, 12583702494, 12583702494, 11856275, 1859137397, 131865, 181757, 14064, 112708, 4385117356, 446700862, 11724863, 576562957, 115569, 475211, 15409, 79831, 794820812, 909717948, 8197853, 268109972,
 1288676668, 2, 1945717, 109319, 132355, 96254, 664440, 12712137741, 15055248418, 91618, 416392, 7388446515, 6081936167, 416392, 623211, 1381164321, 2033847094, 131244, 327615, 26037, 151287, 7846520027, 7846520027, 13018078, 3216226117, 127030, 180406, 14102, 78642, 2514987077, 476827107, 15942034, 2973602083, 109592, 389477, 15879, 78152, 469462293, 1259240575, 4717721, 98155702,
 1288676969, 2, 1913507, 111799, 91379, 97789, 675444, 8867512770, 39127944338, 49808, 436068, 9448467629, 6668283609, 436068, 598817, 2227369671, 2977783482, 137637, 325011, 26308, 158563, 24906108954, 24906108954, 12238802, 2741585589, 132650, 185706, 14649, 85129, 4641034222, 348371368, 14639495, 1616341821, 111217, 358834, 15674, 81293, 1188410446, 1469432847, 9030696, 60020706,
 1288677270, 2, 1952022, 119164, 96040, 104821, 685648, 9918261063, 27917239645, 54816, 455389, 10339076462, 6602789108, 455389, 595781, 1795301104, 2391741170, 142027, 314269, 27367, 173580, 18097452823, 18097452823, 13508806, 2196099644, 135324, 193951, 14386, 95541, 2830024954, 721313597, 14259384, 2993281918, 98104, 370430, 15776, 80524, 738368852, 490572310, 5085585, 457318155,
 1288677571, 2, 2019715, 123372, 102937, 109402, 718309, 12541626552, 38932451751, 58707, 458343, 7893830633, 6557875190, 458343, 616754, 2371447249, 2194549356, 139364, 350510, 26502, 172651, 20761048579, 20761048579, 13410310, 6612408058, 133989, 198706, 14655, 93035, 4241381741, 316922756, 14372693, 1947102146, 89963, 374250, 15229, 81971, 242807758, 1664960691, 6853394, 83423064,
 1288677872, 2, 2155580, 134119, 126402, 131659, 757230, 12641950661, 36437314967, 65160, 481765, 9424375647, 7134892519, 481765, 656064, 2603888401, 3703590674, 151629, 359853, 27454, 189222, 27692922412, 27692922412, 15211567, 3738701713, 141735, 209393, 15078, 97510, 3437197068, 546569065, 14600134, 3091507016, 106462, 388161, 15953, 88437, 1572208541, 1474146464, 7256051, 102298547,
 1288678173, 3, 2216529, 130945, 149315, 128938, 774002, 17596402996, 20604183365, 75682, 485292, 8040484911, 7206061660, 485292, 676975, 1712419757, 2868855812, 161942, 361752, 27423, 193047, 7099106678, 7099106678, 14565101, 4065737741, 140911, 213918, 14476, 96955, 4894637251, 327813197, 17038940, 1931548944, 124850, 386489, 15821, 87929, 679223006, 922036071, 5540245, 407266723,
 1288678474, 3, 2212209, 132899, 156315, 141327, 766030, 17458020298, 28399323261, 69479, 479797, 9290114246, 7420192327, 479797, 677168, 1947736782, 2060017214, 156456, 355980, 27493, 197372, 11725234842, 11725234842, 14099334, 3852405676, 136083, 210663, 14830, 99917, 3881512320, 501857711, 10019188, 2997033747, 124635, 387534, 15558, 87132, 330090554, 1116897284, 4631762, 230016153,
 1288678775, 2, 2250721, 137448, 199763, 150983, 768308, 15803165217, 27551686586, 86482, 484537, 7750076546, 7801037680, 484537, 660665, 3295375943, 3496510856, 150278, 352865, 27320, 209837, 18371441734, 18371441734, 15275385, 4241880002, 139533, 205491, 14499, 105216, 4842441148, 386420514, 11519215, 2523046409, 124002, 396020, 15919, 87878, 1545606186, 1451820171, 5098499, 99517875,
 1288679076, 2, 2280389, 139343, 174875, 155772, 818935, 20707805516, 52719001652, 72730, 502776, 11758896706, 6208382823, 502776, 644460, 3256141165, 2225473390, 150018, 383407, 28308, 228394, 29073679421, 29073679421, 15432669, 6618530726, 147717, 210678, 14585, 110654, 3100950785, 456408245, 15184304, 2583085387, 125769, 384946, 15592, 88550, 703170652, 891347410, 5539905, 304489036,
 1288679377, 3, 2316491, 149336, 177219, 155547, 781028, 18989250550, 33809994390, 80715, 502199, 7903341407, 4653454433, 502199, 706709, 5373490748, 2340377241, 142017, 365190, 27425, 223024, 24570945366, 24570945366, 12479995, 3120874686, 130221, 231620, 14186, 108600, 3088481268, 524261439, 8978666, 1005941640, 129304, 406297, 15697, 125701, 919893806, 760338093, 4749070, 188331727,
 1288679678, 3, 2617610, 148982, 192817, 175469, 900456, 14045685649, 32796874465, 83645, 561183, 8619677114, 8803938399, 561183, 814172, 2585914729, 1727309560, 155296, 398394, 28422, 283538, 23855478854, 23855478854, 19351595, 1864191735, 150143, 228807, 14797, 141502, 4385628833, 500409792, 19363044, 3839317016, 256146, 391565, 16515, 102749, 179883711, 1337888960, 5408406, 157530217,
 1288679979, 3, 2513309, 157014, 223616, 192414, 885551, 26241820994, 62282833144, 95166, 577406, 11352316591, 6366802791, 577406, 669722, 5749965177, 2922800990, 154049, 401887, 28396, 276754, 39673441601, 39673441601, 17087207, 4649720515, 154673, 230629, 15481, 158945, 4597399100, 541886067, 9232839, 1187794356, 112423, 395544, 15989, 103617, 849971626, 802015006, 5637393, 449240532,
 1288680280, 3, 2523755, 156042, 255313, 203588, 877560, 21836216876, 34260162741, 116870, 563191, 12131364122, 7590972114, 563191, 671649, 6462175313, 3223452011, 152144, 388301, 27938, 276300, 24318207927, 24318207927, 13664226, 6356325490, 154496, 238350, 14813, 133352, 4464492608, 477885122, 11260845, 2580189027, 113818, 402057, 16005, 103589, 1453462315, 913191691, 6181584, 308672485,
 1288680581, 3, 2532911, 164196, 274543, 228413, 875983, 27319150929, 34207950277, 110159, 543240, 9928096058, 7964302485, 543240, 674949, 8755222646, 2459457228, 161363, 390754, 28481, 270882, 18757117604, 18757117604, 16495602, 2291104738, 142303, 238928, 15818, 127207, 5120795242, 569235518, 11206233, 2232921281, 121600, 392602, 16800, 107973, 330292697, 1164874392, 5008426, 325025975,
