Time, DurationAdd, BiFlowsIn, SocketsIn, SocketsOut, FlowsBiMonitored, FlowsBiNotMonitored, BytesBiMonitored, BytesBiNotMonitored, FlowsUniOutMonitored, FlowsUniOutNotMonitored, BytesUniOutMonitored, BytesUniOutNotMonitored, FlowsUniInMonitored, FlowsUniInNotMonitored, BytesUniInMonitored, BytesUniInNotMonitored, FlowsBiNMOutHighInHigh, FlowsBiNMOutHighInLow, FlowsBiNMOutLowInLow, FlowsBiNMOutLowInHigh, BytesBiNMOutHighInHigh, BytesBiNMOutHighInLow, BytesBiNMOutLowInLow, BytesBiNMOutLowInHigh, FlowsUniOutNMOutHighInHigh, FlowsUniOutNMOutHighInLow, FlowsUniOutNMOutLowInLow, FlowsUniOutNMOutLowInHigh, BytesUniOutNMOutHighInHigh, BytesUniOutNMOutHighInLow, BytesUniOutNMOutLowInLow, BytesUniOutNMOutLowInHigh, FlowsUniInNMOutHighInHigh, FlowsUniInNMOutHighInLow, FlowsUniInNMOutLowInLow, FlowsUniInNMOutLowInHigh, BytesUniInNMOutHighInHigh, BytesUniInNMOutHighInLow, BytesUniInNMOutLowInLow, BytesUniInNMOutLowInHigh,
1288569563, 0, 13321, 4743, 1520, 3069, 2853, 48272373746, 6963443305, 3109, 4100, 39102480336, 804018280, 4100, 183, 1982, 8416267, 255, 3, 1, 22, 6826649422, 6826649422, 4381, 30259209, 589, 0, 27, 111, 285980580, 0, 6107977, 367072528, 5, 1, 5, 0, 728, 440387, 42852, 0,
1288569864, 4, 2647362, 1036955, 905751, 891869, 122154, 81709366513, 16191724907, 415301, 78587, 21024158517, 213165917, 78587, 524684, 14818037271, 2170491991, 7180, 42644, 51, 3164, 13383999992, 13383999992, 157061, 445615060, 28369, 15021, 1308, 7344, 147828753, 1552461, 7934281, 5485756, 115893, 339615, 3215, 16505, 285178388, 66121907, 16981647, 228143460,
1288570165, 2, 1864657, 1028628, 361948, 720348, 39583, 65773303672, 17352634247, 439743, 52083, 38860518547, 755430071, 52083, 402134, 5405287532, 319821189, 6199, 2340, 29, 3484, 16793536358, 16793536358, 9629, 368470565, 22016, 2080, 1112, 7370, 238302146, 969921, 9309304, 344475165, 49044, 298370, 2637, 17587, 46787448, 29176661, 5624668, 5369617,
1288570466, 3, 1909520, 995631, 354368, 708713, 42887, 62203182572, 15278903761, 430020, 52662, 22463934630, 199745823, 52662, 479915, 5250107679, 408027951, 6422, 2489, 33, 3653, 14653240770, 14653240770, 49399, 245690724, 21758, 2256, 1084, 10216, 171994327, 1269958, 4125276, 3559074, 45032, 352884, 2307, 17395, 41352744, 31999126, 665573, 275211467,
1288570767, 3, 1997923, 1009883, 348390, 709717, 59316, 93148725964, 15890680186, 426447, 57119, 35724471006, 817046455, 57119, 540880, 9444148991, 2190097766, 6005, 3768, 41, 3915, 14584803401, 14584803401, 105444, 462978113, 21961, 2106, 1159, 9733, 257174430, 735310, 8689381, 421087641, 45382, 401422, 3088, 18862, 251508580, 70679475, 16599387, 379410825,
1288571068, 3, 1905632, 1007265, 340579, 715617, 54320, 76637352496, 19064659302, 422922, 52936, 21852228931, 258585747, 52936, 468047, 5400728536, 584584544, 7275, 2471, 39, 3951, 18506075012, 18506075012, 146676, 257743304, 22283, 2038, 1131, 7757, 144714990, 711946, 3901352, 6834843, 61497, 323864, 2380, 18374, 45036126, 33104894, 6144543, 222506744,
1288571369, 4, 1832998, 991737, 330567, 697910, 40801, 74144420612, 21217119011, 418133, 52023, 34967155632, 1175830930, 52023, 435458, 5242603546, 348663211, 6270, 2426, 30, 3538, 20350556209, 20350556209, 48742, 119164112, 21664, 2145, 1101, 8533, 683264116, 1020009, 8660766, 425690044, 63100, 291965, 2472, 17311, 51010228, 28548515, 3471560, 93542180,
1288571670, 3, 1948187, 1014011, 384103, 754821, 63751, 85102529447, 17287814633, 424821, 83447, 20803456512, 310917429, 83447, 420123, 7120565591, 1838869314, 8638, 2736, 42, 3521, 16176830331, 16176830331, 89457, 500978648, 29470, 2037, 1119, 23680, 185377262, 814927, 5275289, 11921212, 51908, 285834, 3016, 17005, 238974110, 53482872, 17565822, 276325029,
1288571971, 3, 1798087, 953494, 341502, 685702, 47146, 114183696277, 15819354112, 406448, 78207, 31641394433, 1047894997, 78207, 394308, 3762911858, 448083500, 8231, 2420, 21, 1259, 15228432856, 15228432856, 16626, 257347964, 35278, 1930, 1100, 20212, 522796463, 1068132, 6152933, 421362956, 48636, 284372, 2358, 10124, 33731478, 28555300, 7319262, 131865819,
1288572272, 3, 1899238, 961731, 317540, 675368, 54050, 86384158705, 16866221856, 402938, 55228, 20658388526, 248915667, 55228, 527680, 5722339211, 481993487, 9791, 2965, 39, 1732, 16001868205, 16001868205, 80597, 110819251, 23677, 2015, 1073, 8602, 129894110, 692261, 4832402, 7574287, 149288, 288380, 2515, 11571, 81570466, 28360577, 945173, 161393497,
1288572573, 3, 1826323, 980158, 317242, 690782, 50768, 75620910116, 11885819788, 402888, 56835, 30515008714, 911700644, 56835, 438853, 7706323696, 1843797490, 6895, 2441, 34, 2846, 10923367279, 10923367279, 50070, 466084455, 25999, 1854, 1166, 7443, 360008383, 632215, 7011129, 424485386, 49657, 285542, 2853, 15609, 237214498, 52497065, 18603510, 317526842,
1288572874, 3, 1828731, 954407, 335830, 686119, 54089, 62110821388, 10892050024, 405104, 53611, 19023196510, 419703412, 53611, 447194, 4092318884, 527991314, 6623, 2514, 41, 3381, 10137870917, 10137870917, 61650, 166111430, 22749, 1945, 1028, 8210, 358054104, 689721, 4514324, 6391459, 45474, 288937, 2633, 17585, 22962303, 28520033, 8234416, 196868079,
1288573175, 3, 1779954, 929286, 313970, 645917, 47449, 41901138563, 12211471016, 394106, 50154, 27670089521, 554220806, 50154, 455656, 4410464511, 440183768, 5902, 2504, 33, 4075, 11388789104, 11388789104, 55488, 180278078, 19845, 1941, 1129, 8466, 238090670, 732600, 6143711, 191090906, 46196, 286896, 2495, 18368, 54613892, 28170094, 883809, 19256595,
1288573477, 3, 1987193, 980136, 342128, 691859, 56189, 67182533082, 14180850216, 415652, 58938, 19343943410, 846201328, 58938, 566875, 7847312393, 2273279688, 6234, 2577, 29, 3999, 12960583370, 12960583370, 57025, 425697344, 26214, 1945, 1195, 9291, 319220266, 736677, 12316166, 488523505, 147918, 291801, 2859, 26968, 955674504, 52541639, 16358735, 188974708,
1288573778, 3, 1809865, 966037, 331300, 685021, 49230, 59841393792, 8087831482, 408005, 48184, 27704068774, 294578168, 48184, 431454, 4227523551, 494693432, 5872, 2593, 29, 4013, 7148403755, 7148403755, 51821, 468367466, 19229, 1838, 1150, 7855, 157585404, 694684, 9046222, 9851259, 46322, 286844, 2461, 18348, 38656610, 28839576, 18294294, 19647303,
1288574079, 3, 1808473, 973497, 321652, 677980, 52274, 71922364477, 11316830702, 413505, 50202, 17953928488, 701932297, 50202, 427152, 4388170127, 524799828, 6136, 2467, 41, 3937, 10488102286, 10488102286, 76400, 115267472, 21231, 1985, 1119, 7240, 152651927, 1057877, 10756503, 432785637, 42672, 287824, 2619, 18346, 60445227, 27708028, 967253, 116378343,
1288574380, 3, 1785417, 945284, 327255, 661826, 48701, 69670234750, 4442951619, 408576, 47062, 25263860066, 333703047, 47062, 433936, 7446335922, 2888381381, 5825, 2352, 33, 4069, 3490556173, 3490556173, 65489, 381941534, 17974, 1903, 1149, 7113, 149808495, 706852, 27539558, 8289225, 53968, 281227, 2850, 18520, 1271857753, 51434687, 14895518, 265870418,
1288574681, 4, 2245413, 939397, 710628, 763644, 52500, 59142690221, 4648316196, 407822, 47128, 16758329943, 621496523, 47128, 512280, 3411641978, 422999931, 5499, 2344, 29, 4070, 3763962042, 3763962042, 52905, 277239423, 18970, 1924, 1030, 7420, 100183403, 875702, 7057225, 420320788, 143903, 279863, 2347, 18141, 26280222, 27779214, 19694427, 18059574,
1288574982, 3, 1932983, 937838, 477848, 687843, 50925, 79840480256, 6189760721, 402529, 47380, 22539151765, 305288884, 47380, 434920, 4546492964, 467522191, 7003, 3213, 29, 4145, 5770630235, 5770630235, 39260, 112464592, 18912, 2405, 1067, 7069, 189400348, 2065153, 20346597, 10180428, 47647, 290839, 2675, 21193, 43233032, 28106716, 1399916, 63993984,
1288575283, 3, 1859564, 936314, 330446, 662909, 55635, 56362841475, 11816172297, 403160, 63096, 19739877665, 329209373, 63096, 489588, 5159657056, 1986794281, 5575, 4438, 37, 3624, 10459791770, 10459791770, 62026, 387727112, 27922, 2758, 1127, 7958, 105768534, 788915, 5933008, 112256887, 48038, 331322, 2712, 24806, 490009915, 49619248, 10134697, 268007891,
1288575584, 3, 1963481, 965404, 381519, 713732, 49352, 52368901337, 5027641964, 423163, 66564, 22293011793, 785011834, 66564, 517215, 3743198345, 608051943, 5987, 2348, 29, 3246, 4182254822, 4182254822, 56373, 131409873, 23751, 3355, 1151, 20191, 275239415, 847612, 21415336, 425314870, 46578, 379106, 2758, 16022, 84329330, 36822206, 20191435, 24212827,
1288575885, 3, 1905861, 932145, 353038, 664241, 51346, 47634672437, 10478690712, 414448, 69188, 18016938401, 329715721, 69188, 515670, 5162415349, 481986850, 6248, 2411, 31, 3286, 9885288251, 9885288251, 51014, 91505354, 18577, 1956, 1064, 29531, 143151496, 4077509, 7088943, 8111357, 47853, 376941, 2699, 24780, 40229846, 34311120, 2225570, 3226648,
1288576186, 3, 1884053, 957115, 331230, 678404, 47739, 36841302605, 16242168810, 407345, 51520, 20751083807, 753095555, 51520, 513201, 5262934793, 1820934441, 6011, 2341, 38, 3305, 14942676933, 14942676933, 69240, 387373174, 21126, 1967, 1119, 8570, 357195074, 737715, 21551364, 318651893, 146397, 283876, 2656, 16084, 230895612, 46707985, 9572977, 394175476,
1288576487, 3, 1773523, 934566, 333792, 667445, 50415, 44480344586, 15339728585, 404729, 56833, 20080912161, 834501132, 56833, 413663, 3205064758, 722655068, 5748, 2224, 24, 3171, 13465569246, 13465569246, 19657, 1128898221, 24469, 1943, 1154, 11180, 219247943, 6683511, 7075563, 454229471, 41857, 281422, 2452, 16246, 94983368, 27000680, 27093826, 23639157,
1288576788, 3, 1753149, 932847, 308624, 656128, 46558, 61716279304, 8883991376, 389594, 49802, 22448650612, 365195296, 49802, 430691, 5109752638, 645886695, 5342, 2297, 35, 3157, 8172248511, 8172248511, 163296, 38368765, 18039, 1962, 1101, 11890, 268702110, 756312, 27180675, 10150544, 42581, 285472, 2515, 16686, 52502444, 28042572, 6916911, 125239742,
1288577089, 3, 1889056, 991333, 320256, 690926, 50649, 67175510738, 13855321090, 410381, 53812, 18985466618, 544886170, 53812, 489157, 4767097832, 2118651987, 5795, 2784, 31, 3305, 12644493556, 12644493556, 62949, 678903866, 23937, 1919, 1215, 8283, 244452483, 5694288, 6155937, 140395843, 43958, 346799, 2731, 16666, 604501117, 49029616, 5292576, 319720406,
1288577390, 2, 1713065, 904882, 304293, 627704, 49124, 36539436073, 8372631817, 385670, 50601, 19548245596, 541740944, 50601, 419824, 3138456428, 529966102, 5435, 2427, 32, 3926, 7152417145, 7152417145, 31153, 284833250, 21731, 1883, 1107, 8587, 281822788, 718145, 18390113, 200798996, 43490, 281083, 2440, 19572, 46550100, 27512972, 8436456, 48132785,
1288577691, 3, 1732688, 910796, 302663, 638232, 50273, 34131345174, 6535495019, 382793, 50874, 15882939962, 734318209, 50874, 433244, 4584970823, 440907414, 5635, 2214, 37, 3896, 5758806048, 5758806048, 99122, 46825141, 20980, 1942, 1201, 9242, 117212647, 3456918, 3794980, 429446814, 42215, 284394, 2521, 18864, 34573859, 27487876, 11918458, 3663810,
1288577992, 4, 1869623, 953378, 379622, 692424, 49041, 33987325829, 4252733949, 393712, 56424, 18766115449, 323610462, 56424, 446615, 4027352188, 1673980523, 6661, 2846, 32, 3092, 2946501226, 2946501226, 59145, 418433233, 26760, 1854, 1157, 8669, 204158114, 668615, 19229011, 7570494, 58880, 305052, 3104, 15545, 350668740, 45111653, 7267359, 322648984,
1288578293, 2, 1853711, 921174, 440276, 683265, 48727, 38829124740, 10272652020, 398278, 51255, 15846709789, 670201401, 51255, 407743, 3319057233, 378199317, 6195, 2741, 45, 2492, 8979893814, 8979893814, 57437, 486043448, 20550, 1894, 1200, 9815, 93525728, 929424, 5769646, 415691233, 44490, 284625, 2524, 14044, 33102008, 27084985, 3774139, 2293786,
1288578594, 4, 1810819, 901820, 421667, 656278, 45987, 36016221586, 12057004588, 382411, 50904, 17594732518, 215883257, 50904, 405582, 3946648292, 552541152, 5111, 2221, 31, 2682, 11421802932, 11421802932, 60939, 127382957, 19441, 2030, 1121, 11528, 162293960, 1694060, 5741308, 5884798, 45127, 276420, 2427, 13926, 35281111, 27516050, 13047528, 67397901,
1288578895, 3, 1904696, 893294, 466049, 683368, 48687, 39610916342, 7516383662, 398760, 78161, 14294974878, 658720278, 78161, 433043, 4041546890, 1353245018, 5407, 2114, 36, 2448, 6541946238, 6541946238, 55138, 378777642, 26710, 1880, 1239, 25168, 122911292, 650347, 5337909, 425039227, 46418, 286938, 2664, 13303, 207907857, 39082664, 6858915, 253005107,
1288579196, 2, 1901207, 881447, 353661, 629302, 47512, 62555725646, 13761483616, 389448, 59320, 18691600516, 309383389, 59320, 574570, 2509983050, 470800906, 5765, 3397, 31, 2269, 12784769948, 12784769948, 62553, 186889509, 21327, 1834, 1180, 17382, 197974702, 698246, 6979355, 7605097, 175740, 298910, 2510, 13231, 37271910, 30058385, 6134790, 6713788,
1288579497, 2, 1735713, 916752, 289468, 638346, 46934, 56342537706, 3883233368, 377267, 49197, 11672646988, 581305950, 49197, 448506, 5693160152, 765532368, 5266, 2897, 34, 2086, 3003787076, 3003787076, 51474, 306927845, 20823, 1892, 1137, 7485, 131620089, 684501, 4367489, 396740103, 46992, 297338, 2485, 12220, 52594403, 30407806, 11347068, 72822989,
1288579798, 3, 1746343, 931707, 302318, 651545, 44369, 43528594168, 4355152238, 383953, 59626, 17306648389, 372816107, 59626, 423916, 2517503290, 980159080, 4263, 2716, 31, 1999, 3607050465, 3607050465, 59140, 334242247, 32714, 1879, 1140, 7170, 206024854, 718022, 6334359, 5136994, 46705, 279051, 2488, 12548, 146043059, 43239411, 6084178, 256612474,
1288580099, 3, 1741584, 931159, 311647, 656680, 46300, 36626589161, 5450060453, 391673, 52027, 13220248734, 651257954, 52027, 416178, 3374575565, 625346316, 4318, 3769, 30, 1873, 4279280128, 4279280128, 68279, 363734670, 24800, 1959, 1180, 6941, 138534828, 709178, 6311328, 450872667, 42994, 275046, 2689, 12846, 43114458, 26462283, 10816919, 54599961,
1288580400, 3, 1901937, 906239, 388621, 651142, 46164, 25640012042, 6091101985, 385381, 47855, 15660254121, 321513364, 47855, 528250, 5128146963, 840264367, 6648, 2170, 35, 2164, 4951820762, 4951820762, 52517, 381610776, 18176, 1948, 1169, 9809, 181376851, 768383, 5471509, 3690624, 173992, 269835, 2455, 13509, 68474421, 27778337, 10820648, 88046293,
1288580701, 3, 1906855, 929437, 480854, 714456, 47801, 39550559544, 9685863096, 423193, 63331, 17719513557, 610034210, 63331, 400544, 2775594970, 1032001906, 6053, 2574, 31, 2253, 8946163442, 8946163442, 76985, 107339229, 27664, 2013, 1316, 14009, 135952179, 890088, 5693121, 421383408, 43045, 270787, 2633, 13432, 118800199, 41887656, 4801160, 219134283,
1288581002, 4, 1788408, 902418, 384469, 679592, 50913, 44207572823, 10162695345, 407092, 56178, 14995917499, 269743114, 56178, 409293, 2117380732, 649148132, 6894, 7557, 32, 2040, 8025583268, 8025583268, 57014, 1057759916, 24844, 1869, 1118, 11592, 133766807, 745643, 6375018, 4431828, 46650, 286088, 2647, 12290, 213063239, 28287614, 13182784, 9850676,
1288581303, 3, 1769491, 905097, 375148, 666507, 45822, 41438651193, 15152614502, 393701, 50482, 16188856504, 271971755, 50482, 408159, 4708672721, 872248626, 5133, 2508, 39, 2235, 14404000323, 14404000323, 65002, 122268032, 19064, 1814, 1214, 11204, 131405234, 1045784, 4688703, 108527559, 41943, 288600, 2436, 12716, 67873751, 29847990, 16882259, 82091893,
1288581604, 2, 1765224, 904386, 362861, 663106, 44035, 33149969390, 5370921645, 394656, 55130, 14637053661, 354958617, 55130, 413438, 2210510929, 1041912127, 5430, 2222, 34, 2033, 4448099025, 4448099025, 65954, 111860112, 19174, 1917, 1141, 15546, 133066597, 694658, 6208799, 82401391, 42370, 293807, 2557, 12343, 117037443, 44849139, 5790550, 224072901,
1288581905, 3, 1702037, 889586, 350328, 641341, 45319, 29965685427, 12005224405, 392192, 49547, 16704226029, 183408142, 49547, 381909, 2213872468, 492337382, 6000, 2007, 32, 2049, 10152036125, 10152036125, 56960, 969902444, 19097, 2035, 1121, 9948, 149868274, 1017445, 4792473, 4335809, 44339, 262295, 2513, 12263, 35779533, 25473343, 12467711, 3984230,
1288582206, 3, 1776481, 926359, 383296, 689304, 44859, 60783148897, 12934251463, 406063, 51461, 12960968383, 300589271, 51461, 385893, 3844666550, 865345414, 6609, 2520, 29, 2169, 11576176016, 11576176016, 50709, 127200104, 21609, 1915, 1237, 10320, 115619708, 1677133, 6580061, 3496724, 43410, 268008, 2637, 12372, 75122617, 27361989, 12106648, 73790435,
1288582507, 3, 1836130, 886995, 446915, 698039, 47150, 54395047982, 9221616328, 424359, 80282, 18282568186, 224572549, 80282, 389396, 3734663379, 1271324262, 6588, 2284, 38, 2190, 8599081053, 8599081053, 74035, 163454007, 25175, 2072, 1164, 29077, 149107545, 768066, 4645681, 10808286, 44849, 262222, 2442, 12694, 220701100, 42750614, 7133496, 189023220,
1288582808, 2, 1827699, 896735, 379604, 660225, 59975, 50227867555, 7730583345, 403661, 60267, 12262126447, 283140438, 60267, 445530, 2356230936, 517476368, 6576, 17344, 25, 2129, 6276365049, 6276365049, 39683, 449514078, 21462, 1950, 1124, 18476, 52251169, 753784, 5583662, 66103368, 42905, 324060, 2505, 12943, 46794364, 31609152, 16907735, 2033622,
1288583109, 3, 1659724, 892130, 305873, 625859, 44973, 32641346281, 5460557889, 383130, 45656, 16281503758, 171089788, 45656, 386463, 3568882909, 918329885, 6262, 2234, 33, 1859, 4635503873, 4635503873, 58162, 160808558, 18412, 1843, 1137, 7132, 134348388, 638754, 5924972, 4323021, 42865, 266922, 2593, 12587, 99057822, 27103492, 12753172, 81275516,
1288583410, 2, 1687462, 912728, 316050, 643632, 42300, 47994741135, 7666175482, 389855, 44829, 11203530572, 197046691, 44829, 387097, 2858372462, 1160021799, 5401, 2161, 31, 1941, 6878917545, 6878917545, 60689, 34849339, 18713, 2021, 1126, 7109, 55635163, 859744, 5793933, 2788168, 40357, 270143, 2554, 12374, 117454354, 42506254, 5801397, 187003894,
1288583711, 3, 1711389, 917811, 326615, 640883, 43022, 32797936311, 9006495196, 387531, 46129, 16486421278, 179544657, 46129, 393131, 2497727369, 442816185, 5215, 2129, 28, 1836, 7843335341, 7843335341, 47260, 405934232, 18225, 1934, 1156, 8676, 126091542, 707915, 5711000, 3849149, 40526, 273628, 2518, 15740, 37277965, 26451760, 13999990, 2463206,
1288584012, 3, 1812479, 941778, 341913, 669244, 41919, 39598631638, 11096801564, 388052, 48420, 11566653616, 208446783, 48420, 454542, 3629433664, 841507601, 4943, 2356, 36, 1938, 10145720211, 10145720211, 72827, 267785405, 18370, 1970, 1120, 10221, 54967768, 719299, 5039717, 2984228, 41110, 336747, 2607, 13449, 73389727, 30895969, 10232261, 67708377,
1288584313, 3, 2020439, 990090, 457462, 739538, 44121, 38349957156, 9054982967, 418920, 66104, 15487247347, 173988680, 66104, 478009, 3314820294, 1233233711, 5305, 2339, 35, 2616, 8377219624, 8377219624, 51176, 35199001, 35713, 2033, 1249, 8802, 125606118, 795412, 5717092, 4324063, 101734, 291258, 2600, 13022, 125947787, 43279883, 6996711, 242987323,
1288584614, 3, 1915855, 954300, 476480, 722624, 41946, 35773415236, 6282815015, 399761, 50380, 12936074963, 231829199, 50380, 408014, 2337376303, 472670436, 5514, 2441, 30, 2283, 5100338115, 5100338115, 63012, 425753101, 22949, 2138, 1132, 7425, 90585082, 1672810, 6013677, 3211569, 40335, 283095, 2508, 13188, 45599154, 27084412, 13372735, 9172888,
1288584915, 3, 1994612, 926763, 399313, 664165, 42425, 55762641502, 5945634578, 376967, 45751, 15152219428, 168401803, 45751, 595293, 2817524963, 828615419, 4949, 2217, 36, 2251, 5242170948, 5242170948, 69326, 166168734, 17667, 1968, 1163, 7873, 119394780, 1137849, 5475191, 4499090, 40540, 468855, 2504, 13352, 85650922, 39350989, 8447308, 11880413,
1288585216, 2, 1799467, 891309, 391543, 627140, 42152, 67326602940, 5249706075, 372356, 44041, 12074768545, 171012695, 44041, 446443, 3945158892, 1094244476, 5878, 2140, 33, 1977, 4538627028, 4538627028, 64882, 26749456, 16703, 1944, 1188, 7583, 98809118, 1553113, 6493915, 3610174, 42871, 297623, 2624, 13450, 119436429, 43851219, 10747751, 175584167,
1288585517, 3, 1839964, 889478, 397968, 629772, 41710, 36193166509, 7782936587, 381116, 48512, 14162025614, 145766443, 48512, 477873, 2053703104, 637262669, 5292, 2271, 35, 2162, 4146075919, 4146075919, 61813, 2794529042, 17922, 1744, 1063, 11583, 93482743, 902786, 3882955, 4039970, 90893, 282874, 2423, 13551, 116476796, 26686002, 10293318, 4125997,
1288585818, 3, 1699641, 894951, 303909, 611498, 43682, 32404016480, 7104511316, 385062, 48892, 12094453843, 119557026, 48892, 423704, 2982587529, 830752397, 5286, 2443, 33, 3721, 6273264683, 6273264683, 63395, 67517229, 19472, 1700, 1124, 9345, 76131518, 2695423, 5385022, 3212272, 45940, 281653, 2583, 18762, 66497219, 28008390, 11944990, 20201225,
1288586120, 2, 1800946, 888100, 334242, 620148, 45682, 28247706456, 5125836576, 394725, 70876, 16266111522, 153833572, 70876, 477270, 3795416954, 1186687388, 5390, 2833, 32, 3834, 4372484542, 4372484542, 45597, 289112448, 26312, 1773, 1182, 19010, 100687405, 755605, 4944432, 5254537, 104692, 284674, 2664, 18644, 210296403, 42924147, 6430531, 91801029,
1288586421, 3, 1746736, 907886, 304814, 630939, 42995, 46874793741, 5315408847, 380713, 72780, 10436417852, 105126600, 72780, 433533, 2475145846, 630131916, 5083, 2509, 35, 4072, 2129126124, 2129126124, 79168, 2566913683, 22222, 1669, 1159, 30618, 70003408, 1690389, 5423804, 6470997, 59060, 289945, 3180, 19090, 29994199, 27025885, 12065564, 98277319,
1288586722, 2, 1679834, 898225, 290438, 609415, 41739, 49641095872, 4906320640, 383938, 48626, 15321706285, 375448500, 48626, 416840, 2934336253, 815723500, 4778, 2078, 35, 3629, 3992215684, 3992215684, 41714, 100800141, 19042, 1746, 1158, 10348, 95899905, 690014, 4910915, 245004764, 47066, 289434, 2607, 18298, 96917028, 27850144, 7923070, 36823379,
1288587023, 2, 1746361, 904362, 300499, 612207, 42733, 39053864810, 3747704858, 393539, 46931, 11246975825, 93721228, 46931, 467515, 3366753345, 985594308, 5398, 2267, 34, 3673, 3170707231, 3170707231, 46317, 59281727, 18526, 1848, 1158, 9174, 60999284, 1701387, 5820896, 2634746, 94913, 282827, 2559, 18888, 108994835, 41557012, 8006248, 44323237,
1288587324, 3, 1698464, 898005, 313258, 618814, 40971, 53274235667, 8626664450, 393357, 45023, 14614439894, 130343469, 45023, 416691, 1749736582, 548141555, 4970, 2560, 30, 3688, 6241761504, 6241761504, 98797, 1689913930, 19071, 1628, 1132, 7224, 87893700, 641528, 5866559, 2836301, 45291, 280180, 2417, 19171, 23423923, 26456656, 11401767, 66182718,
1288587625, 3, 1744192, 926211, 317280, 634942, 41985, 30972590092, 11369427896, 406214, 49329, 10104981894, 115563295, 49329, 425556, 3847471753, 800400068, 5669, 2250, 31, 3688, 10819533375, 10819533375, 31131, 57509920, 22053, 1796, 1157, 8385, 79795102, 1574804, 7029951, 2288812, 47350, 285946, 2624, 19117, 109462419, 28665687, 5077781, 6716901,
1288587926, 3, 1859055, 978479, 363032, 686989, 51502, 32181747117, 8879927772, 432930, 56414, 14858140450, 147499019, 56414, 425747, 3556921686, 1030125281, 5831, 10718, 34, 3862, 8362715631, 8362715631, 159109, 45229258, 24734, 5166, 1275, 8189, 92099547, 1037584, 7210269, 4825352, 47500, 288899, 2532, 19274, 140203886, 42582958, 8925146, 160922962,
1288588227, 3, 1745456, 925673, 321849, 632534, 51209, 40965488572, 6900091867, 404991, 51934, 11168989996, 213742067, 51934, 411286, 2487670969, 571529439, 5288, 12187, 30, 3844, 6042375727, 6042375727, 41218, 346650212, 18805, 8490, 1180, 7389, 76305982, 2088667, 7800932, 3289288, 43617, 283878, 2427, 19139, 27662482, 27062098, 12036379, 67039656,
1288588528, 3, 1706423, 917674, 313130, 616167, 41863, 49868948574, 8181727877, 406082, 44141, 14343387180, 193543291, 44141, 406271, 4078032025, 693508990, 4983, 2871, 44, 3750, 7461041007, 7461041007, 81765, 34041311, 17664, 1767, 1156, 6671, 139019373, 1118765, 6787478, 3884824, 43620, 278028, 2681, 19215, 77393255, 27173680, 5088296, 3599885,
1288588829, 3, 1755235, 950168, 306748, 644704, 52638, 29173054496, 5438667141, 397609, 43961, 12739241112, 132244847, 43961, 417564, 4120657533, 1162955114, 4824, 14276, 34, 3724, 4953340381, 4953340381, 53659, 46940958, 17435, 1792, 1136, 6895, 76290862, 1711840, 7432041, 3293649, 45032, 284553, 2578, 22685, 131479966, 41395342, 7993499, 254149256,
1288589130, 3, 1729311, 933435, 310990, 624034, 41353, 30800172022, 11084720220, 407197, 44251, 14303751377, 182161319, 44251, 414840, 3092443501, 544843234, 5336, 2518, 27, 3701, 9980830431, 9980830431, 63557, 282165419, 18443, 1733, 1207, 6373, 125712535, 919929, 7063308, 4817638, 44832, 280913, 2444, 25504, 26161738, 26344089, 13869036, 66539132,
1288589431, 3, 1905077, 961397, 319374, 648123, 41273, 31849426113, 11140581961, 407209, 49819, 13877887827, 194081288, 49819, 549978, 2677118810, 624350885, 5243, 2645, 48, 3738, 10534170375, 10534170375, 82874, 93476259, 21104, 1919, 1245, 8877, 144957893, 2597723, 6824212, 3882360, 43411, 416702, 2795, 26058, 77871613, 36192671, 8007929, 4807457,
1288589732, 3, 1864740, 956543, 350792, 671831, 42722, 24317342399, 9476907091, 413985, 72652, 15852827824, 157402813, 72652, 459062, 3999942008, 960235926, 5336, 2500, 36, 4188, 8773849620, 8773849620, 76211, 83975362, 22232, 1843, 1284, 24969, 94631802, 904391, 6742193, 9379623, 48044, 315104, 2530, 25939, 146956523, 43328654, 7661381, 48676282,
1288590033, 5, 1807853, 957597, 335713, 653544, 41603, 33266108010, 6467327955, 420431, 67992, 14641735291, 142217060, 67992, 421525, 3769564246, 598871931, 5813, 2460, 36, 3991, 5356364367, 5356364367, 60237, 302148083, 21170, 2424, 1153, 26153, 99084947, 1838037, 6053717, 12554006, 42489, 284900, 2292, 26326, 22591211, 27094070, 13105276, 84411469,
1288590334, 2, 1796857, 969012, 337122, 655224, 42642, 35258746295, 7746393973, 424299, 50022, 15062399557, 204381988, 50022, 415405, 3784341056, 606510126, 6010, 2835, 32, 3746, 7237464514, 7237464514, 51896, 99062099, 17814, 2605, 1232, 9817, 149020570, 960596, 5417669, 3843012, 37999, 285617, 2847, 26028, 83911226, 28033803, 8597646, 11420002,
1288590635, 3, 1907454, 989215, 414676, 711418, 40405, 31365839100, 7939897794, 458043, 52176, 13425476253, 123403953, 52176, 428956, 4261714166, 1046827057, 5570, 2428, 40, 3762, 7134915954, 7134915954, 78433, 58586898, 18935, 2715, 1265, 12264, 78769956, 1862712, 5837761, 11587560, 36546, 301036, 2525, 25677, 129232680, 43451097, 9053450, 102180703,
