Time, DurationAdd, BiFlowsIn, SocketsIn, SocketsOut, FlowsBiMonitored, FlowsBiNotMonitored, BytesBiMonitored, BytesBiNotMonitored, FlowsUniOutMonitored, FlowsUniOutNotMonitored, BytesUniOutMonitored, BytesUniOutNotMonitored, FlowsUniInMonitored, FlowsUniInNotMonitored, BytesUniInMonitored, BytesUniInNotMonitored, FlowsBiNMOutHighInHigh, FlowsBiNMOutHighInLow, FlowsBiNMOutLowInLow, FlowsBiNMOutLowInHigh, BytesBiNMOutHighInHigh, BytesBiNMOutHighInLow, BytesBiNMOutLowInLow, BytesBiNMOutLowInHigh, FlowsUniOutNMOutHighInHigh, FlowsUniOutNMOutHighInLow, FlowsUniOutNMOutLowInLow, FlowsUniOutNMOutLowInHigh, BytesUniOutNMOutHighInHigh, BytesUniOutNMOutHighInLow, BytesUniOutNMOutLowInLow, BytesUniOutNMOutLowInHigh, FlowsUniInNMOutHighInHigh, FlowsUniInNMOutHighInLow, FlowsUniInNMOutLowInLow, FlowsUniInNMOutLowInHigh, BytesUniInNMOutHighInHigh, BytesUniInNMOutHighInLow, BytesUniInNMOutLowInLow, BytesUniInNMOutLowInHigh,
1288630895, 7, 3994783, 1289760, 886405, 1149083, 604164, 79901131164, 83385943084, 708347, 452426, 53401374389, 42678526916, 452426, 763489, 11090124897, 2461421155, 287634, 197104, 29802, 55407, 66635735350, 66635735350, 15752608, 4815441832, 311534, 67218, 15954, 30462, 34458362869, 3395927669, 32912857, 4483188311, 145353, 519743, 17798, 34118, 715643647, 1068721773, 18818728, 548723204,
1288631196, 7, 3938418, 1306699, 914744, 1173160, 570337, 88836663072, 123476200208, 704937, 437414, 50808847105, 43317948700, 437414, 710659, 12865043865, 6749892313, 278643, 170451, 29120, 54029, 87998433771, 87998433771, 13919977, 15532731758, 294420, 68348, 16248, 29513, 37303204236, 3122386164, 36312143, 2774419431, 141467, 481797, 17309, 23270, 3403967040, 1912916162, 28221528, 521031618,
1288631497, 6, 3997404, 1315592, 867691, 1157112, 597004, 100478182218, 94184561554, 708946, 443752, 55700312514, 40477326537, 443752, 774785, 15275999880, 8951225668, 280893, 198837, 29365, 53260, 68231708207, 68231708207, 16458953, 9697044376, 301499, 70498, 15977, 28470, 33881924202, 2477116520, 30334767, 3688934030, 138352, 549921, 17956, 22667, 5524490216, 833802746, 21328653, 1641290633,
1288631798, 6, 3962010, 1338707, 852609, 1154838, 566995, 82206347863, 68420708151, 722648, 440772, 55501310441, 45303075816, 440772, 764343, 13250885772, 3275910703, 274986, 177751, 29510, 48898, 50217352636, 50217352636, 12614665, 5757454652, 299463, 70401, 15554, 26475, 39167530122, 3334043931, 28906433, 2666552562, 150152, 527137, 17809, 24119, 923950999, 1808578632, 8483299, 390471581,
1288632099, 6, 3822395, 1324291, 833014, 1139441, 545830, 92034606622, 103360676283, 707985, 424896, 64768969459, 48818890395, 424896, 695737, 11483038226, 6039237111, 267386, 165181, 29481, 50027, 77212339860, 77212339860, 17545823, 10231380230, 286071, 72740, 16151, 23755, 42325528935, 2633786892, 43330267, 3366435166, 141300, 456072, 18301, 34189, 2890351644, 1753199960, 23684888, 476922268,
1288632400, 6, 3872112, 1288616, 870714, 1132610, 546921, 83676386641, 81356576734, 711442, 428354, 55636995966, 36365616878, 428354, 738928, 12489695087, 6656895215, 264903, 171485, 29425, 46430, 65364561627, 65364561627, 13812675, 5472099361, 283859, 72733, 15724, 26677, 30780491927, 3240190484, 28122057, 2203553904, 200243, 453446, 18089, 24275, 3697713431, 903337888, 18729443, 1140820026,
1288632701, 7, 3829129, 1290218, 865363, 1129960, 542734, 90304250251, 93674470480, 707721, 451662, 50993992255, 32978082065, 451662, 680641, 14086278476, 4474390971, 266096, 173712, 29009, 42607, 70209798037, 70209798037, 15598839, 7791309145, 304697, 78280, 15949, 26929, 27968060659, 3190853984, 28358724, 1646396766, 143636, 450816, 17301, 21526, 1660719791, 1962015615, 11009764, 554388029,
1288633002, 7, 4150061, 1578141, 872940, 1266192, 543311, 69015498381, 66053607658, 839832, 449147, 64400916810, 42837488731, 449147, 708032, 7487441699, 3851771518, 251394, 182401, 28806, 43159, 52451101384, 52451101384, 14627667, 5369414930, 274756, 79956, 15421, 44842, 35228550211, 3851419925, 32097239, 3592951037, 158683, 451120, 17425, 22169, 1158481430, 1122868254, 6685419, 290571207,
1288633303, 7, 4008770, 1510203, 858718, 1230040, 526569, 78611902413, 90719478494, 802486, 432922, 59868706984, 36794730161, 432922, 681753, 13285262801, 5975322454, 250085, 175317, 28977, 41141, 65015318396, 65015318396, 14299470, 8917054478, 274206, 73445, 15501, 44400, 31175976399, 2741314882, 32026790, 2519966559, 136173, 441808, 17367, 21984, 3500200483, 1274817965, 13860428, 834350421,
1288633604, 7, 3920499, 1423787, 820126, 1174217, 539584, 91268684172, 78654970091, 761347, 431264, 60132580810, 36107754174, 431264, 707313, 13650251423, 7598680467, 250600, 182045, 29259, 41368, 52774367323, 52774367323, 15105545, 7838082247, 282572, 74617, 15888, 29059, 29566252448, 2854443756, 31630793, 3292202766, 140699, 464117, 17363, 21588, 4511910558, 2262731776, 22991697, 405158596,
1288633905, 6, 3796526, 1351002, 783756, 1115708, 552250, 86799256986, 93662868130, 724736, 422852, 63149112873, 34443065032, 422852, 687976, 11364539235, 4747865210, 255787, 195354, 28962, 40272, 69298941823, 69298941823, 16176753, 8905071293, 279423, 74410, 15214, 26583, 29199158936, 2755680290, 33479775, 2107631130, 139238, 453734, 17049, 20918, 1969462719, 1310268982, 20727232, 323312784,
1288634206, 6, 3791616, 1364567, 781111, 1122920, 550174, 80282782631, 130024175656, 728084, 416762, 63495884920, 36905385032, 416762, 680327, 12968266649, 4947995427, 257906, 189460, 29803, 36997, 112790319718, 112790319718, 13536023, 5403036277, 272260, 74274, 15706, 25101, 29653048855, 2550818522, 27538233, 4566311777, 137842, 452909, 17172, 22453, 2905563977, 845852776, 21580960, 793764373,
1288634507, 6, 3832428, 1387111, 771108, 1130533, 528421, 95393045915, 121951618915, 723952, 423383, 67385889909, 30840784477, 423383, 723870, 11499395416, 5624167954, 244553, 184288, 29599, 37836, 95608413305, 95608413305, 16768581, 9565291091, 273160, 80064, 15993, 27822, 25816627934, 2775700360, 35272128, 2008947576, 140896, 497025, 17480, 22116, 3176483591, 1796601380, 12106487, 300668942,
1288634808, 7, 3982896, 1395325, 791995, 1143744, 571411, 91684458516, 83534367406, 732298, 423899, 58324145222, 32084212602, 423899, 801623, 13602306155, 5173117106, 243645, 226364, 29375, 35600, 62840271954, 62840271954, 13734909, 4416758690, 262163, 87948, 15510, 26835, 23179308955, 4116642056, 66341966, 4553882807, 144127, 567724, 17307, 21135, 2162450702, 1460173885, 7837712, 601139535,
1288635109, 6, 3861008, 1469224, 757783, 1163572, 534578, 90194397179, 92000097044, 757585, 405551, 63464209137, 27996019026, 405551, 695257, 9816035459, 4739840923, 235310, 199819, 29763, 37202, 75335431475, 75335431475, 13102999, 6417517344, 257998, 77655, 15137, 27287, 24032692357, 1989183496, 33910163, 1823346102, 138711, 466282, 16647, 22281, 2566541968, 1113495506, 20399742, 626594604,
1288635410, 6, 3818073, 1493681, 710642, 1149239, 530176, 93433550955, 144805562256, 762388, 400031, 75019038579, 29628032187, 400031, 684851, 11757157051, 4977844890, 230870, 198925, 29227, 35238, 118246531427, 118246531427, 15333076, 10612402273, 261182, 65807, 15390, 26242, 22353225351, 3154018675, 81219115, 3868541158, 136913, 461596, 16738, 20527, 2593605787, 1761655088, 25664427, 248639375,
1288635711, 6, 3812374, 1443087, 713714, 1110632, 549332, 89049542373, 119495101071, 746821, 394372, 61535120878, 32197571086, 394372, 713275, 11758645033, 4911509425, 229818, 223508, 29494, 34653, 99289558775, 99289558775, 16073753, 3555757587, 255373, 69996, 16056, 25523, 26322262984, 3031696264, 34514363, 2671542813, 137821, 489268, 16864, 20732, 2180452091, 1316874951, 13500096, 309009483,
1288636012, 6, 3886011, 1503211, 718442, 1158611, 560553, 96849179135, 92582521656, 764152, 403684, 73461232357, 42707910216, 403684, 701457, 12726905072, 6868072832, 231936, 230854, 29189, 33170, 72605459514, 72605459514, 13528980, 7725900141, 260615, 70990, 15207, 25916, 35629339266, 3065741899, 52489661, 3805819813, 139566, 476987, 16549, 20415, 4912759954, 1072594441, 36942380, 431004879,
1288636313, 6, 3864899, 1456434, 715008, 1127969, 561406, 104123819345, 139931888325, 751186, 399144, 69398813695, 42866692460, 399144, 734275, 13670868997, 4325916069, 229066, 233216, 29980, 35863, 115379075461, 115379075461, 13754523, 7431008297, 260604, 68465, 15754, 26798, 36965548175, 3090797105, 34715360, 2647209039, 169133, 468399, 17024, 21604, 1496965959, 2108246018, 26961330, 462930525,
1288636614, 6, 3641321, 1358034, 658987, 1045179, 535628, 90262087674, 117242305749, 688410, 397282, 67652498236, 47362913927, 397282, 692715, 11270721555, 4524471013, 223396, 215193, 29420, 30247, 100356838150, 100356838150, 14877630, 4244971757, 243278, 62001, 15498, 40714, 40808584536, 2722892235, 47065280, 3657084345, 147156, 447104, 17232, 20479, 2255494163, 1269308144, 15743915, 449675069,
1288636915, 5, 3658637, 1376056, 635769, 1033445, 554083, 92248997139, 137872742573, 697072, 399287, 65605044819, 50751908250, 399287, 694727, 9700741486, 5805003165, 240825, 217307, 28869, 33122, 115141425119, 115141425119, 13716880, 6467208503, 259441, 62850, 14811, 34526, 44426664332, 3569978505, 41522376, 2568085326, 143927, 444350, 16456, 25071, 3576609774, 980099533, 54505070, 583508585,
1288637216, 5, 3624728, 1319924, 604068, 1004440, 536396, 86969056488, 135251757379, 646252, 395033, 72592965719, 50499725963, 395033, 770504, 11302280359, 6275016008, 236049, 202904, 30122, 32461, 110735862337, 110735862337, 15991150, 6334648899, 268214, 60002, 15517, 20881, 44705051144, 3212465705, 60161238, 2389812747, 145656, 483117, 49811, 21076, 3762618675, 1713658522, 13496643, 445982930,
1288637517, 5, 3615358, 1394978, 639007, 1037434, 513762, 89517655735, 131995742464, 713438, 391192, 63169028673, 53276465176, 391192, 677744, 11813350553, 3575857313, 228787, 189091, 29108, 33809, 115236992024, 115236992024, 14819820, 5171368007, 265067, 61339, 15398, 21071, 44623666996, 4169187807, 29583533, 4247174939, 124883, 443621, 17532, 20344, 1639867610, 939452457, 8793378, 470149698,
1288637818, 6, 3605253, 1404124, 623106, 1033145, 517503, 91690343746, 131321613445, 712045, 386639, 76629371069, 47605162102, 386639, 675117, 11654648075, 5511517558, 231705, 191294, 28839, 30964, 107120794108, 107120794108, 15616691, 5640249402, 258535, 62393, 15120, 20810, 42798961277, 3527892234, 45169059, 1036442090, 140987, 436599, 16355, 19575, 3024431295, 1351976960, 31284662, 538159763,
1288638119, 5, 3651241, 1491964, 619800, 1085921, 508523, 98709096890, 120134227986, 733693, 384417, 68383770952, 50121362360, 384417, 647946, 12927746082, 4717257472, 226554, 188351, 30153, 31135, 96832528103, 96832528103, 14233032, 6575644487, 258565, 62445, 15374, 21454, 39370447048, 5101358456, 32035347, 5329547376, 120666, 437888, 18328, 19709, 2308086618, 1612494817, 8472399, 446198391,
1288638420, 5, 3765305, 1499694, 584079, 1068460, 504587, 92263829762, 112662139015, 725526, 374179, 76122627606, 36257601609, 374179, 804044, 10392647777, 6111066648, 231426, 179544, 29923, 30099, 90918627567, 90918627567, 14337856, 6883615400, 249752, 59925, 15488, 20433, 31005500385, 3489278027, 35766380, 1567191763, 123217, 601226, 17772, 19541, 3792973217, 1124827628, 8389400, 693542159,
1288638721, 6, 3604891, 1499495, 589406, 1074190, 504252, 98381211895, 102608355873, 728677, 368280, 71959478778, 42187947346, 368280, 644748, 11706784278, 4946540196, 227506, 186074, 28979, 28631, 78129644319, 78129644319, 12028655, 7082605088, 246790, 59903, 15537, 20406, 31807802069, 5579866706, 35232736, 4469467794, 122390, 438347, 17671, 20003, 2302347918, 1143198237, 18587557, 1105542714,
1288639022, 6, 3569774, 1423872, 580453, 1016479, 513844, 92182464033, 108867052685, 702328, 381854, 67451208645, 31056385689, 381854, 670975, 11600663229, 4944513053, 227678, 193229, 29272, 29037, 86204151692, 86204151692, 14226339, 6435663273, 257250, 60621, 14848, 20924, 26001146517, 3274015321, 37648396, 1559481468, 150616, 437502, 17670, 19822, 1697602625, 2405554760, 15987842, 553754533,
1288639323, 5, 3606202, 1491078, 575043, 1047758, 512791, 104554478971, 95243462664, 732222, 381354, 70010666218, 35885868214, 381354, 647226, 11931539282, 6083321664, 221134, 201116, 29228, 28320, 77199804981, 77199804981, 13061781, 4463280733, 250293, 67137, 15545, 21565, 27432098469, 4455856779, 34979979, 3745417235, 122669, 442238, 17127, 19394, 3834054819, 1011717484, 49634571, 645420656,
1288639624, 5, 3484485, 1394416, 570917, 1001375, 500824, 91321664246, 103008054193, 684939, 382393, 67444311879, 27053827449, 382393, 637208, 9252118331, 5369138321, 219529, 188879, 29052, 29878, 81895713966, 81895713966, 14178136, 4842632519, 256536, 60267, 15080, 20987, 21725709471, 2492287290, 43134756, 2611952933, 123770, 435736, 16487, 18949, 2651337387, 1506735177, 11373147, 781397921,
1288639925, 6, 3516787, 1433970, 564708, 1012909, 488448, 92533431492, 96068128760, 689752, 372142, 64576009620, 30945438393, 372142, 658716, 10090720362, 4527199866, 213735, 176390, 33008, 32302, 72134972486, 72134972486, 15069320, 6998409831, 243233, 62681, 15917, 22734, 22510706782, 4621544339, 29423345, 3659401442, 120630, 432082, 17732, 19315, 1373777342, 2447325191, 12734642, 385506242,
1288640226, 5, 3557902, 1381938, 594319, 991055, 477711, 97470783275, 85641832487, 686871, 429944, 64108117739, 25083351654, 429944, 675218, 11624226696, 6261527010, 208970, 174724, 29678, 29819, 64462398945, 64462398945, 17513228, 6115628439, 294590, 59293, 15398, 27533, 19278189408, 3197278428, 33057643, 2371222185, 123855, 434423, 17342, 21452, 4073704442, 1198482723, 30402515, 690523909,
1288640527, 6, 3627128, 1441111, 682064, 1051069, 478544, 95488748494, 103782572348, 710256, 384576, 63352908278, 30120308483, 384576, 642162, 13380389373, 3925013350, 214896, 172103, 28099, 30130, 81906198650, 81906198650, 13732914, 4194028786, 241935, 58471, 14770, 44250, 21210538506, 5100127137, 23537601, 3660482382, 122717, 427577, 16686, 17254, 1806738695, 1072967392, 12582783, 706797574,
1288640828, 6, 3596056, 1480222, 609069, 1046214, 487710, 88933082280, 109715741512, 726155, 373507, 65395099975, 26636200670, 373507, 646750, 12011491178, 4651965208, 220428, 171924, 29473, 33544, 89214398034, 89214398034, 16318443, 6069729524, 243157, 60621, 15390, 27298, 20642240609, 3169805435, 32749059, 2599980271, 118200, 427652, 17379, 27078, 1264088161, 2304769534, 20876742, 772885421,
1288641129, 5, 3453301, 1414789, 571082, 1000487, 469310, 95312073649, 103606295833, 683163, 361313, 63095117935, 32372795405, 361313, 638047, 13083086760, 6968931176, 210212, 171819, 28415, 26832, 81286581580, 81286581580, 12739468, 6287791086, 235832, 63874, 14648, 19718, 21940718392, 5631047674, 20601346, 3865040822, 131132, 428315, 17567, 14112, 4692793672, 1220456696, 28576281, 769578406,
1288641430, 5, 3557012, 1418588, 621419, 1031753, 493125, 95930174852, 89973924378, 683035, 356002, 65533805193, 33411930043, 356002, 669066, 15671189652, 3889150171, 216397, 190484, 28301, 24982, 71016537757, 71016537757, 13266725, 6945369322, 230818, 61879, 14987, 20322, 25166905435, 4321291435, 24110924, 3630234628, 131246, 426653, 53907, 13726, 1678286772, 865264181, 12581179, 839727505,
1288641731, 6, 3554963, 1423443, 596663, 1020477, 503786, 93115521123, 136900917127, 697503, 358227, 72554008534, 40990195721, 358227, 674221, 11585265673, 4344292022, 222624, 192241, 29533, 26792, 112974300963, 112974300963, 16282453, 6385515061, 232378, 65384, 15704, 19537, 31198267475, 6081127347, 22824725, 2583344579, 128246, 440185, 50368, 14109, 1462759441, 2298308070, 18598007, 273022672,
1288642032, 5, 3422911, 1415352, 580139, 1014531, 487564, 94673671640, 118129208106, 688677, 346486, 63484053618, 26188860410, 346486, 594592, 10955683599, 7611874609, 222365, 177868, 28781, 25985, 95037990258, 95037990258, 14127506, 6215031209, 225730, 60194, 14812, 18766, 18741484799, 3562563477, 21222744, 3627154513, 112981, 416127, 16820, 14085, 5381331876, 1194414089, 21335023, 778073011,
1288642333, 5, 3416754, 1403390, 574346, 1014833, 509311, 97726608322, 104103378002, 679888, 340376, 71600464689, 28929085790, 340376, 590506, 11970242614, 3932755311, 216302, 204358, 28639, 27819, 85416911598, 85416911598, 17685086, 6108474690, 220636, 60175, 15226, 19335, 22160071070, 4547601242, 30837173, 2112746949, 112882, 411467, 16451, 14162, 1615752218, 1091230810, 17951144, 668425027,
1288642634, 5, 3452665, 1440289, 580517, 1041372, 496835, 92839303434, 116196381359, 690382, 336635, 71790594758, 25874016126, 336635, 599650, 11351739675, 3651888448, 210181, 198035, 28321, 27724, 95470377740, 95470377740, 13879991, 4447784616, 221196, 57822, 14929, 18192, 18632206343, 3585565444, 31022537, 3548082297, 111356, 424855, 16815, 13218, 993358694, 2065738885, 12806378, 319747861,
1288642935, 5, 3324190, 1359880, 563903, 977122, 465550, 92522996025, 113220985891, 657932, 325532, 64021883798, 26739912265, 325532, 610592, 13461922526, 5162076312, 204512, 171768, 28215, 27754, 93256227848, 93256227848, 11905468, 6330977436, 210724, 56567, 14898, 18937, 20005576549, 4496389989, 22275465, 2051132749, 111953, 416378, 16420, 13015, 3240519817, 1301120287, 13169777, 336055002,
1288643236, 5, 3399924, 1411303, 549090, 993092, 481209, 95760905016, 99669296612, 674997, 346196, 65433307767, 24618863015, 346196, 613250, 12507408556, 6359880891, 209383, 185448, 28339, 25327, 80530413235, 80530413235, 12426483, 5549054530, 223535, 57977, 14904, 23770, 18769113882, 2913274540, 33892990, 2811039590, 117629, 411484, 17528, 15962, 3259806087, 1993597399, 9520306, 629053970,
1288643537, 5, 3487040, 1428301, 581605, 1023721, 519444, 100978652768, 103234169816, 689862, 348266, 72378479708, 24560008606, 348266, 610701, 11061660518, 3342286300, 204103, 223459, 31532, 27662, 81861905574, 81861905574, 13260689, 8544911275, 227018, 57529, 15831, 23528, 18003984640, 4835020398, 39783624, 1435831154, 124007, 413846, 18290, 16476, 952835824, 1357114751, 22539811, 695915842,
1288643838, 5, 3420382, 1398114, 576785, 997185, 486176, 99585400544, 112058435873, 687954, 371134, 60106193450, 22620389271, 371134, 589368, 10956296178, 4796161562, 210657, 186755, 28015, 26620, 89391011425, 89391011425, 12028027, 4366848351, 219814, 61443, 14846, 44027, 15663143652, 3207827075, 47152743, 3599598485, 115608, 407364, 16792, 14444, 2342104221, 1239755140, 7593053, 878003857,
1288644139, 5, 3359590, 1352618, 573304, 980309, 482333, 89262746232, 94662276150, 662256, 358533, 60554519420, 23084701413, 358533, 594024, 11377908408, 6336094959, 206958, 186816, 27974, 27417, 77838667441, 77838667441, 13699529, 4761635742, 223660, 71146, 14342, 25497, 17243421592, 3445559199, 28706404, 2132801569, 126886, 404216, 17303, 13494, 2927122628, 2056968377, 13696654, 966845064,
1288644440, 5, 3348337, 1353781, 528301, 953975, 511761, 91047498412, 103290023119, 646241, 345762, 60641851056, 24327821735, 345762, 609888, 12702716494, 4365618970, 217469, 204263, 28915, 28307, 78424532549, 78424532549, 12588349, 6383745830, 224769, 58401, 15070, 21517, 17394320735, 2925627697, 27054349, 3744888836, 130217, 404111, 28527, 15637, 948743270, 1374647490, 6895212, 1664618060,
1288644741, 5, 3326338, 1348424, 540848, 966664, 516140, 99376528763, 108263438385, 643713, 325584, 58601777043, 24402086117, 325584, 596466, 10253511620, 4164185018, 220942, 209248, 27274, 26401, 91263361972, 91263361972, 12472726, 6321967001, 210692, 54901, 14541, 21142, 18471835700, 3153525370, 27304237, 2633271210, 129143, 401063, 16737, 15929, 1900490913, 1165964630, 16593289, 619958210,
1288645042, 5, 3336635, 1348091, 563486, 969642, 493369, 91904497640, 93610062261, 646203, 344465, 60699886856, 25334973310, 344465, 588410, 12286187636, 6266809330, 225648, 180592, 28023, 26824, 74581173196, 74581173196, 14541010, 4266058929, 226217, 56196, 14837, 20815, 18480047745, 2928304320, 34877746, 3778808223, 118727, 404499, 16887, 15466, 2750573907, 2263948489, 9650645, 880859682,
1288645343, 4, 3250441, 1326576, 545737, 943274, 465174, 90457591490, 117197601536, 642255, 329056, 60753046525, 34282599823, 329056, 585080, 12152708418, 3752871571, 212447, 165449, 28616, 25364, 92734800134, 92734800134, 13905894, 7639716299, 212937, 57167, 14898, 19845, 28506089794, 2807293582, 24860313, 2864845521, 108136, 402907, 17521, 18827, 1337674645, 1372485310, 19116236, 586924158,
1288645644, 5, 3331917, 1322657, 553662, 941336, 492960, 90285183966, 102106398172, 652794, 315591, 55622989199, 32462727296, 315591, 648125, 11860778143, 5254530725, 239523, 164898, 28732, 25720, 83372134857, 83372134857, 11749598, 5010152913, 200701, 55039, 14458, 19649, 26060917853, 3318753050, 32332919, 2908258358, 172149, 400074, 16497, 20303, 2669567629, 1238652019, 9878416, 577077416,
1288645945, 5, 3212197, 1255352, 553514, 903527, 465692, 92379467944, 105378675658, 625172, 309155, 58966404946, 40673077813, 309155, 629679, 11664944938, 8402439884, 213508, 164950, 27310, 27237, 84782727567, 84782727567, 13079129, 4545808207, 195850, 56917, 14863, 18761, 34296866969, 3742617051, 26484133, 2551103221, 157035, 395866, 17609, 19438, 3940496375, 2593677426, 17282064, 1419232055,
1288646246, 5, 3135877, 1228930, 539579, 882094, 461548, 83216703600, 115367750786, 616121, 324449, 64855176008, 40407344305, 324449, 582530, 10990964128, 4411932047, 208175, 164341, 26790, 29023, 90645376471, 90645376471, 13307842, 7013339636, 201607, 64973, 14282, 18851, 32344385190, 3227579169, 35713380, 4591592347, 111114, 396248, 18012, 18925, 1727368346, 1558450139, 13915649, 620298810,
1288646547, 4, 3008157, 1104351, 513527, 816481, 450521, 75908408787, 106456922222, 547170, 308135, 58032564885, 45265954628, 308135, 632671, 12402268346, 5055548390, 203139, 160763, 26902, 26182, 88313770580, 88313770580, 12107432, 4248473390, 202076, 49966, 14781, 18062, 38869913929, 3799264680, 28015427, 2519975000, 170626, 394815, 17317, 17397, 1377057156, 1465831757, 18176491, 1599627444,
1288646848, 4, 3003836, 1130766, 518675, 847990, 443177, 100020707749, 132730638648, 544214, 313369, 54307880762, 33449991104, 313369, 598974, 15018302497, 11049554493, 193616, 166528, 27432, 25569, 108995201273, 108995201273, 15196485, 7429481843, 204646, 52686, 15141, 18536, 27663779015, 2749891666, 30749491, 2532988019, 104466, 428131, 16989, 18774, 5862785691, 2650507563, 11346127, 2050174793,
1288647149, 5, 2943700, 1093499, 504995, 817776, 449280, 64811248126, 104497074089, 530466, 312335, 52607319284, 34752968328, 312335, 584682, 7602108506, 3170865759, 190829, 168252, 27277, 25978, 88573723618, 88573723618, 13026316, 4646118660, 201166, 53210, 14603, 18629, 29251524644, 2701896452, 14941398, 2727451005, 103419, 409316, 16640, 18251, 1011331283, 1368078958, 10265465, 416922257,
1288647450, 5, 2994824, 1115297, 536689, 846295, 439790, 79549447888, 138185101008, 555590, 313681, 51415415415, 37516054383, 313681, 590538, 12929589442, 3427619698, 189938, 165609, 27219, 24682, 119234183138, 119234183138, 13644867, 7597945395, 188167, 55391, 14622, 27762, 33353765703, 2930645152, 23143883, 1015242824, 106579, 400274, 15960, 18716, 1152414398, 1380701133, 9115137, 363558374,
1288647751, 5, 2920747, 1010226, 528300, 774833, 467038, 80433941633, 118050507631, 513540, 323010, 50582851880, 26947344580, 323010, 593267, 11580990645, 5886858026, 203704, 172550, 26973, 26803, 97482482737, 97482482737, 12663572, 6154354170, 189495, 55884, 14383, 39242, 20701798638, 2097065608, 16416309, 4025337152, 123177, 389581, 16109, 19385, 3042158135, 2129171034, 14936815, 352588891,
1288648052, 5, 2848255, 1062285, 479804, 784322, 453542, 67795856228, 98452061652, 508168, 294294, 47015075752, 39686661427, 294294, 559385, 11382446036, 4450132998, 194642, 173891, 26826, 26253, 85020811950, 85020811950, 13139513, 4160558865, 185639, 52385, 14581, 18236, 33260213514, 4318058813, 17844764, 1727068169, 109433, 378544, 16363, 18863, 2309059500, 1359010690, 6190036, 507662834,
1288648353, 4, 2800884, 1006094, 481852, 756462, 438810, 79469484894, 117477558262, 491169, 295297, 50850873139, 27958028405, 295297, 579857, 12721792446, 5738739545, 190910, 159636, 26799, 24877, 96818876932, 96818876932, 14572136, 5481697074, 187687, 51232, 14399, 16425, 21871006002, 1847954316, 22892268, 4102986276, 133902, 379812, 16042, 19418, 3379439797, 1493791575, 8428012, 413754993,
1288648654, 4, 2748824, 970222, 496480, 738621, 429739, 61850308298, 111795364804, 483895, 304989, 46883020865, 34691820517, 304989, 548422, 11401500085, 3955284614, 193038, 150487, 26667, 27475, 92563588168, 92563588168, 12791525, 6851171921, 196171, 50837, 14347, 19232, 27306810176, 3636114753, 13453465, 2299603904, 101371, 382034, 15835, 19715, 1137618142, 2009054614, 17013808, 465092215,
1288648956, 3, 2651851, 921072, 471114, 696829, 420140, 64298188473, 134621618465, 462074, 299213, 42097465811, 25816561189, 299213, 541512, 11003697611, 3764154898, 181587, 148829, 28396, 24124, 114785828911, 114785828911, 14173985, 4708308467, 186782, 51663, 15097, 20018, 21029449198, 1516146136, 22231286, 3186068423, 99126, 369771, 16259, 18164, 1571814176, 1427822174, 7729215, 542833014,
1288649258, 4, 2658306, 908923, 468455, 689802, 414897, 72120868248, 108000184812, 452973, 289558, 41001199115, 34865546172, 289558, 577556, 10936655874, 6544979787, 184200, 143893, 26922, 26371, 88672459000, 88672459000, 11604148, 5553335792, 177982, 54645, 13927, 18862, 27589904813, 3576840674, 15033378, 3579269824, 131097, 368832, 16053, 18725, 4029488784, 1694789319, 8961781, 410170778,
1288649559, 5, 2612117, 905824, 460599, 694571, 404897, 60544903534, 104707161818, 446191, 285240, 38809091740, 25758344214, 285240, 556581, 8743297182, 3900665359, 177259, 140258, 26521, 23560, 93461543694, 93461543694, 11444158, 4102253967, 177840, 49917, 14366, 18080, 22210487104, 1543435609, 21760522, 1730964744, 117041, 361368, 15389, 18856, 1330609444, 1852188786, 15953177, 419049099,
1288649860, 5, 2613983, 886076, 459892, 678042, 424904, 59190806164, 115719676837, 441619, 283407, 39609767588, 25213510126, 283407, 560758, 8231000851, 3127281344, 177909, 164319, 26291, 22528, 92841923883, 92841923883, 12614773, 5474687750, 176831, 49994, 14218, 19475, 20234370555, 2127419834, 12288502, 2768282196, 134900, 359889, 15574, 18262, 1240703357, 1508449921, 10328630, 176983139,
1288650161, 4, 2632733, 854276, 452259, 657159, 433891, 62512463958, 138996574347, 428353, 276021, 35097592807, 21741967646, 276021, 617320, 9335765787, 5706408614, 173964, 173176, 26153, 22611, 119533348933, 119533348933, 13200426, 7353938240, 171967, 48483, 13961, 16872, 17828864433, 1573611619, 25413168, 2160088805, 122768, 427138, 15653, 17830, 3717367436, 1314107435, 10742551, 240420605,
1288650462, 3, 2402863, 782162, 430330, 612388, 402759, 58784928771, 131322794385, 387927, 275113, 32865667671, 29140676918, 275113, 513461, 8575057996, 5416986271, 172939, 146791, 25824, 22386, 110583752685, 110583752685, 12605350, 6077182352, 174773, 47131, 14147, 17363, 22146851901, 1726560991, 7291422, 5109898847, 96207, 353415, 15449, 17595, 1904038103, 1935365763, 24475046, 1196285251,
1288650764, 5, 2469605, 773294, 453671, 619794, 394907, 50389135457, 99956875901, 393334, 282923, 41023767378, 24169314720, 282923, 565917, 7979177145, 3822561641, 172222, 134764, 26359, 23090, 85680049464, 85680049464, 17253806, 2576052475, 182042, 43919, 14582, 18487, 20863453118, 1986045378, 20391317, 1226093613, 131744, 361353, 16173, 18042, 2186905829, 1036231722, 15414150, 273772066,
