# RATIO_100vts, density
0.748463199402247, 1
0.699747086669666, 1
0.859096954583609, 1
0.914569892473118, 1
0.842717114454639, 1
0.844366271001871, 1
0.998443133398886, 1
0.99863901835042, 1
0.783009291484562, 1
0.993583086840564, 1
0.999863695222518, 1
0.999564926372155, 1
0.997349823321555, 1
0.891394779535548, 1
0.999553186244299, 1
0.858757525998905, 1
0.998540145985401, 2
0.999028182701652, 1
0.755960262055833, 1
0.999760708303422, 1
0.999951224270803, 1
0.501629856365674, 1
0.6482042084564, 1
0.862504575470403, 1
0.906549771389222, 1
0.778806624344849, 1
0.825310446228898, 1
0.999653018736988, 1
0.8080896778119, 1
0.912749149662544, 1
0.999611887531455, 1
0.81263330833748, 1
0.830093258582615, 1
0.812017002962991, 1
0.689365664834545, 1
0.736434108527132, 1
0.142700634284364, 1
0.747101449275362, 1
0.950814895092093, 1
0.997847526997461, 1
0.733712475379299, 1
0.8026592770367, 1
0.799889537651152, 1
0.830863176623802, 1
0.986258865248227, 1
0.838025138733605, 1
0.918536322714042, 1
0.897714798452819, 1
0.993402180149168, 1
0.539473684210526, 1
0.909939147573138, 1
0.999093264248705, 1
0.550382670759263, 1
0.582225177304964, 1
0.864128780625629, 1
0.863202129237514, 1
0.474923700951156, 1
0.999755551325581, 1
0.45906432748538, 1
0.976123839290298, 1
0.997536945812808, 5
0.794025329848556, 1
0.713836477987421, 1
0.889705882352941, 1
0.884097695236168, 1
0.881271091113611, 1
0.918918918918919, 1
0.898994794861731, 1
0.96178202864291, 1
0.991489212804231, 1
0.747717480574738, 1
0.87777647228739, 1
0.759700643238733, 1
0.994407158836689, 1
0.966163310961969, 1
0.81327795381139, 1
0.991075650118203, 1
0.614180478821363, 1
0.99328399122807, 1
0.919641577060932, 1
0.787618833608008, 1
0.861679712409666, 1
0.567417728876062, 1
0.592105263157895, 1
0.962137937754287, 1
0.999505195447798, 1
0.770383534225205, 1
0.295587664380399, 1
0.857309042693399, 1
0.831375524886824, 1
0.853917499868955, 1
0.954436450839329, 1
0.791111111111111, 1
0.873130015604471, 1
0.996253942267979, 1
0.789393939393939, 1
0.770204537523383, 1
0.88881210147876, 1
0.73015873015873, 1
0.762826135675, 1
0.958477100049338, 1
0.998486527988742, 1
0.99658203125, 1
0.978873783095395, 1
0.865625243395789, 1
0.999533537026263, 1
0.552863102665795, 1
0.90221976928631, 1
0.837926474357807, 1
0.998684210526316, 3
0.472913111888659, 1
0.998348584715019, 1
0.785897435897436, 1
0.83752657900547, 1
0.961017740429505, 1
0.996828143021915, 1
0.58421052631579, 1
0.999668654738237, 1
0.854277196337074, 1
0.870506662194823, 1
0.999176548089592, 1
0.674465743127148, 1
0.89305466951961, 1
0.902621722846442, 1
0.930964554394732, 1
0.909806295399516, 1
0.714127549630252, 1
0.99991375592928, 1
0.899853952404853, 1
0.799008452741881, 1
0.998086124401914, 1
0.997614424859198, 1
0.845510553889844, 1
0.86046534508559, 1
0.811972239810654, 1
0.997309558771848, 1
0.933927854432473, 1
0.999668435013263, 1
0.999042525546187, 1
0.998405665303934, 1
0.910300901284508, 1
0.997914804885314, 1
0.880001648384299, 1
0.910979465536312, 1
0.885649953224271, 1
0.998575781664017, 1
0.909050386728001, 1
0.829354095832023, 1
0.999733475479744, 1
0.999490740740741, 1
0.859289176438093, 1
0.90855534981099, 1
0.824096971789104, 1
0.842607473973059, 1
0.798158495603575, 1
0.789917150832639, 1
0.945564516129032, 1
0.998471021237752, 1
0.946710496644144, 1
0.998248686514886, 3
0.899674752916226, 1
0.999113779972336, 1
0.999551042573092, 1
0.764411410005393, 1
0.634809198386393, 1
0.995372642101324, 1
0.873416589865441, 1
0.963643578643579, 1
0.820324643278243, 1
0.838882435595182, 1
0.997539975399754, 1
0.884774999829264, 1
0.614266161018206, 1
0.997648560898609, 1
0.999891374932767, 1
0.988055555555556, 1
0.773339438121175, 1
0.988490364025696, 1
0.966027607361963, 1
0.853008216156585, 1
0.994727592267135, 1
0.843730140191208, 1
0.859270145591173, 1
0.841424046133718, 1
0.886307733826818, 1
0.879066677752566, 1
0.844000920765833, 1
0.999736818726738, 1
0.998752598752599, 1
0.953465346534653, 1
0.968040313444725, 1
0.999607666773087, 1
0.999791811242193, 1
0.999383368569415, 1
0.998940701405023, 1
0.923383084577114, 1
0.867341897583844, 1
0.914280729669138, 1
0.781997961683826, 1
0.997652582159624, 5
0.996949130251766, 1
0.907731795603772, 1
0.641592920353982, 1
0.897161387463112, 1
0.622287968441815, 1
0.994356659142212, 1
0.854858846737019, 1
0.820201939813289, 1
0.810969546371059, 1
0.596385542168675, 1
0.661498708010336, 1
0.997823984526112, 1
0.921568224026194, 1
0.997339635701944, 1
0.995192307692308, 11
0.893724063319526, 1
0.827525252525253, 1
0.590439276485788, 2
0.982710027100271, 1
0.834703815582965, 1
0.770034661657058, 1
0.997284043757073, 1
0.998028103291261, 1
0.866207310784867, 1
0.999253369994845, 1
0.553765955691077, 1
0.908559061210941, 1
0.991255372758263, 1
0.556180931587965, 1
0.825661181655966, 1
0.515624737708239, 1
0.998798076923077, 2
0.993068541935589, 1
0.876042390470625, 1
0.875737077827705, 1
0.842145901252399, 1
0.403790425502162, 1
0.866214663735266, 1
0.574475777295734, 1
0.998691527641479, 1
0.86879787262311, 1
0.788606340452494, 1
0.997733644954022, 1
0.849860010360509, 1
0.577544708951927, 1
0.904506296548407, 1
0.968392313072945, 1
0.996887966804979, 1
0.875205546562402, 1
0.717960331399039, 1
0.653587192184563, 1
0.797523812251561, 1
0.475761233511283, 1
0.999822775263952, 1
0.840643867919079, 1
0.998760527513229, 1
0.841349479995207, 1
0.610323589678862, 1
0.816519620052242, 1
0.789923138488712, 1
0.999497991967871, 2
0.954986415844627, 1
0.877221249370762, 1
0.830129950857928, 1
0.999846953628613, 1
0.819893812249047, 1
0.770013066136006, 1
0.999305555555556, 4
0.999496981891348, 6
0.697022179905473, 1
0.20369818391115, 1
0.999576928500917, 1
0.9986860063304, 1
0.581807780320366, 1
0.874149659863946, 1
0.934420965738925, 1
0.82220313797374, 1
0.761444451317847, 1
0.994915019949289, 1
0.983719396747178, 1
0.798403565144698, 1
0.787986283665867, 1
0.812787483331818, 1
0.998685594111462, 2
0.95956054230949, 1
0.756778025864253, 1
0.998147498147498, 1
0.998022598870057, 1
0.531906467201055, 1
0.940989336461898, 1
0.831183562172701, 1
0.998626098620701, 1
0.766477547031693, 1
0.998732037193576, 1
0.863143803840831, 1
0.997727104282577, 1
0.949726668162058, 1
0.998873439079783, 1
0.998162180635683, 1
0.999914559125085, 1
0.648092999378414, 1
0.998222714521439, 1
0.955192930277227, 1
0.822966696480438, 1
0.506311924178566, 1
0.999574642822464, 1
0.863414325938792, 1
0.989168458781362, 1
0.806563077789507, 1
0.704554783576931, 1
0.849630075277716, 1
0.838699543208984, 1
0.996275605214153, 2
0.70354045208176, 1
0.993421052631579, 3
0.908049432197729, 1
0.999645969498911, 1
0.999777685937438, 1
0.939138576779026, 1
0.99969512195122, 1
0.997754137115839, 1
0.994489494708889, 1
0.931034482758621, 1
0.998136645962733, 1
0.89546028951269, 1
0.998421468034728, 1
0.377458394178852, 1
0.995873452544704, 1
0.999934532495686, 1
0.894286009223015, 1
0.999465811965812, 1
0.99742555621635, 1
0.964246573288825, 1
0.7400234600901, 1
0.833650133255346, 1
0.999310164912334, 1
0.961229217936535, 1
0.858309513034815, 1
0.180303368026485, 1
0.907327301427395, 1
0.828382428866525, 1
0.998950470711514, 1
0.880733944954128, 1
0.84931982989623, 1
0.602177554438861, 1
0.51447832363582, 1
0.612512363996043, 1
0.807822899720081, 1
0.920629286094168, 1
0.775713784827452, 1
0.998769987699877, 1
0.928999111243188, 1
0.893566962574386, 1
0.999831206562729, 1
0.569664902998236, 1
0.907507417678205, 1
0.494252873563218, 1
0.904092290581873, 1
0.87790641826776, 1
0.615502450980392, 1
0.832697201017812, 1
0.915175118890861, 1
0.845736680782921, 1
0.794885740977066, 1
0.879995251478638, 1
0.999602385685885, 1
0.998686382266928, 1
0.999278499278499, 3
0.867424523365252, 1
0.586996336996337, 1
0.602870813397129, 1
0.934995467113399, 1
0.520875168931885, 1
0.893152508348587, 1
0.681477769679553, 1
0.999573762506897, 1
0.999211837133111, 1
0.606850934914125, 1
0.823043063995381, 1
0.824829931972789, 1
0.612290008841733, 1
0.999759846301633, 1
0.998408203041512, 1
0.998322147651007, 1
0.835561588238323, 1
0.99759545259649, 1
0.98104463187489, 1
0.851986484280177, 1
0.815926353605605, 1
0.853306988426036, 1
0.991005378104808, 1
0.955246583983978, 1
0.916666666666667, 4
0.998147169541301, 1
0.938932113257418, 1
0.905876691746257, 1
0.4923379148937, 1
0.996078431372549, 17
0.869134733873709, 1
0.627623308831363, 1
0.871052016727004, 1
0.88741352708471, 1
0.857161063242182, 1
0.999468367889421, 3
0.998702458729607, 1
0.860389918288409, 1
0.998373364330339, 1
0.882994382593681, 1
0.999561018437226, 2
0.997435897435898, 1
0.769204001050856, 1
0.999895692919956, 1
0.893429508070723, 1
0.999622724341826, 1
0.810356673739773, 1
0.999091734786558, 1
0.671511937132889, 1
0.799145299145299, 1
0.88074798782713, 1
0.926170460197962, 1
0.802945887314639, 1
0.853007916282679, 1
0.998474028712123, 1
0.999144201968336, 1
0.87398848888479, 1
0.844695923914492, 1
0.999910873440285, 1
0.856949035078208, 1
0.844483809335538, 1
0.805296771927019, 1
0.735095913896227, 1
0.792680968499081, 1
0.640921409214092, 1
0.932816735504025, 1
0.857985055234602, 1
0.882089170048142, 1
0.553624813153961, 1
0.998285486443381, 1
0.788265698138873, 1
0.997581845238095, 1
0.556545820745217, 1
0.795593466084755, 1
0.998297178583664, 1
0.998633780170883, 1
0.933823529411765, 1
0.869754203831204, 1
0.999419953596288, 2
0.550726191864434, 1
0.990365495261992, 1
0.998516799374857, 1
0.996161245190626, 1
0.999004975124378, 2
0.996717220542683, 1
0.909056473829201, 1
0.549019607843137, 1
0.826814149611916, 1
0.838606488402616, 1
0.999755381604697, 1
0.862591459329291, 1
0.845612115655411, 1
0.99050334214875, 1
0.945995766465156, 1
0.856177233854049, 1
0.774949107466475, 1
0.746131712585472, 1
0.87754644376155, 1
0.859049017060449, 1
0.535065102303117, 1
0.89922480620155, 1
0.982014388489209, 1
0.729281767955801, 1
0.999930555555555, 1
0.999858626113027, 1
0.631987726535973, 1
0.999292786421499, 1
0.888372255912489, 1
0.831699745349278, 1
0.756140350877193, 1
0.913209899228886, 1
0.999897470438557, 1
0.447845456102158, 1
0.411098202202513, 1
0.589040081856528, 1
0.949086161879896, 1
0.864488380733682, 1
0.733916013386077, 1
0.820213882790227, 1
0.747354497354497, 1
0.998838392719874, 1
0.878414631101478, 1
0.960190103202025, 1
0.787176468546568, 1
0.853506012092067, 1
0.998331943286072, 1
0.999668936507215, 1
0.643356643356643, 1
0.388539286321062, 1
0.484838681532406, 1
0.830400905575887, 1
0.992138364779874, 1
0.741364185843584, 1
0.772880915846224, 1
0.860500887883367, 1
0.829810054098325, 1
0.826992753623188, 1
0.83276498571686, 1
0.467184183156965, 1
0.9968671679198, 1
0.999814626347824, 1
0.829606591421389, 1
0.677304964539007, 1
0.999705535924617, 2
0.856077052826634, 1
0.840999686886252, 1
0.817290055087637, 1
0.825755889068333, 1
0.797491507708388, 1
0.907936460629125, 1
0.998038024778672, 1
0.912008632512857, 1
0.540350877192982, 1
0.817712590614141, 1
0.994102443609023, 1
0.797218073728349, 1
0.835764612802656, 1
0.999803734294283, 1
0.844332405004593, 1
0.805861142687683, 1
0.997762863534676, 3
0.566364323507181, 1
0.610138584974471, 1
0.917246337192577, 1
0.998803006354897, 1
0.674378287822614, 1
0.843771203873984, 1
0.909949712643678, 1
0.349553750054644, 1
0.762329529461058, 1
0.774846182561598, 1
0.999955500177999, 1
0.998949173165201, 1
0.999240686483303, 1
0.997813840478811, 1
0.969543147208122, 1
0.644416456759026, 1
0.852860813236604, 1
0.811811572958552, 1
0.998420221169036, 5
0.999794871794872, 2
0.918426148285483, 1
0.678805175762654, 1
0.999520987086181, 1
0.768870013436072, 1
0.998970285684101, 1
0.981071098799631, 1
0.881396266162116, 1
0.906321761866632, 1
0.83554523230114, 1
0.996895424836601, 1
0.595960003531652, 1
0.999753118503119, 1
0.825524201859503, 1
0.876780063885551, 1
0.867301532342941, 1
0.632710385077651, 1
0.388253917214816, 1
0.759356227406515, 1
0.852553900206827, 1
0.931907910465993, 1
0.999232343909928, 1
0.74900103206097, 1
0.849526793314808, 1
0.969874853038118, 1
0.99927083773072, 1
0.858276652359279, 1
0.593290043290043, 1
0.999108622386017, 1
0.902608237463774, 1
0.795098039215686, 1
0.998390328383092, 1
0.865988675922037, 1
0.894608888701843, 1
0.999403539649946, 1
0.983588079126312, 1
0.502043599371764, 1
0.99829352396542, 1
0.796713481515756, 1
0.790238769937425, 1
0.999853228555785, 1
0.827943766528673, 1
0.941210317460317, 1
0.989281886387996, 1
0.868368360691189, 1
0.629074699647924, 1
0.824890406416288, 1
0.78327114200057, 1
0.902475845410628, 1
0.974659622251246, 1
0.611737677527151, 1
0.812843456766313, 1
0.795817749270352, 1
0.857110592996565, 1
0.785870129639485, 1
0.848134447416442, 1
0.5631078573816, 1
0.917025592305072, 1
0.650078675899633, 1
0.999537505419858, 1
0.798333333333333, 1
0.787188420537347, 1
0.877874918562626, 1
0.817677127745632, 1
0.608205128205128, 1
0.987538940809969, 1
0.84878003003003, 1
0.861302553161608, 1
0.634383805568716, 1
0.64468085106383, 1
0.44632769401064, 1
0.999823633156966, 1
0.831362964656996, 1
0.867727944907216, 1
0.933303528569284, 1
0.913855122704918, 1
0.767081039602074, 1
0.994965387035872, 1
0.995545454545455, 1
0.998331652635443, 1
0.94153466377198, 1
0.887043458159963, 1
0.998022151898734, 1
0.839097784538964, 1
0.799878214851016, 1
0.869620627353546, 1
0.870034245801091, 1
0.56844499586435, 1
0.997973979554777, 1
0.834924934403596, 1
0.969359843801402, 1
0.555092592592593, 1
0.739164511623968, 1
0.465102735292771, 1
0.764705604919497, 1
0.764825280539566, 1
0.857645071237667, 1
0.996401515151515, 1
0.860518847312825, 1
0.942549692943998, 1
0.81329793540158, 1
0.851230827822554, 1
0.914166495522771, 1
0.983683106734071, 1
0.867892042810609, 1
0.78452740019323, 1
0.913542872063481, 1
0.944540819003897, 1
0.817783152050107, 1
0.834417362481595, 1
0.814522004740111, 1
0.85444598638184, 1
0.821546096917384, 1
0.787984475063907, 1
0.990962183392768, 1
0.999275070515672, 1
0.924765410687727, 1
0.901680092234923, 1
0.975935828877005, 1
0.865350821462019, 1
0.999528301886792, 1
0.813444587831939, 1
0.997817094916542, 1
0.823840842505551, 1
0.890574700190824, 1
0.78649926515057, 1
0.836117041765063, 1
0.856587909782699, 1
0.921396983337282, 1
0.581549507542926, 1
0.807244524597941, 1
0.87566136897316, 1
0.848463017862245, 1
0.860497133529991, 1
0.987647949353152, 1
0.776092930242124, 1
0.820514358227214, 1
0.998930563829848, 1
0.999138426521778, 1
0.998636115657392, 2
0.618715083798883, 1
0.997957516339869, 1
0.869505775242762, 1
0.7717478426062, 1
0.958888888888889, 1
0.808562860200297, 1
0.851604099968416, 1
0.786872480923642, 1
0.845562774421448, 1
0.77809425592991, 1
0.821481769183193, 1
0.680765279917823, 1
0.97884012539185, 1
0.890401166332016, 1
0.999022971320715, 1
0.847713103076784, 1
0.889795918367347, 1
0.959349593495935, 1
0.999504459861249, 1
0.902544920401133, 1
0.78436403864109, 1
0.804034475096624, 1
0.585185185185185, 1
0.581671066462804, 1
0.83880424410457, 1
0.124724503891171, 1
0.567934782608696, 1
0.988256514023502, 1
0.841783073750165, 1
0.998223350253807, 1
0.890075726424408, 1
0.996805111821086, 4
0.886398709901438, 1
0.603305785123967, 1
0.998730964467005, 2
0.998627450980392, 1
0.999702380952381, 1
0.853512348907997, 1
0.551282051282051, 1
0.564562075553652, 1
0.99896694214876, 4
0.598143086839456, 1
0.768287037037037, 1
0.787037037037037, 1
0.999838969404187, 1
0.9812447786132, 1
0.834285220812909, 1
0.869900823464873, 1
0.997330850403476, 1
0.554187192118227, 1
0.89447595036515, 1
0.586691855583543, 1
0.999286822481357, 1
0.999638074556641, 2
0.843094828972136, 1
0.00768613607188703, 1
0.999318801089918, 1
0.817787604171681, 1
0.87721441838766, 1
0.921455938697318, 1
0.995775967315824, 1
0.999183197199533, 1
0.832281315640002, 1
0.87472527511205, 1
0.998834345145735, 1
0.866333344097413, 1
0.856858261240499, 1
0.88627243828449, 1
0.933829339958449, 1
0.974068070931728, 1
0.99811320754717, 6
0.789674405731889, 1
0.852941176470588, 1
0.436870406283084, 1
0.998685593666499, 1
0.886789966478987, 1
0.765297568140344, 1
0.851728165260313, 1
0.89133493649421, 1
0.99964485440272, 1
0.997613342731218, 1
0.849533932704756, 1
0.926002601501348, 1
0.870204035161411, 1
0.848865113100748, 1
0.541883680555555, 1
0.659100158317504, 1
0.967213114754098, 2
0.830792493150593, 1
0.911753046268396, 1
0.986666754960917, 1
0.986545138888889, 1
0.842657586143974, 1
0.857665722850656, 1
0.882203389830508, 1
0.764367816091954, 1
0.871861031001396, 1
0.720739870658417, 1
0.986626286951068, 1
0.752178383660091, 1
0.999341909341214, 1
0.894122549930977, 1
0.91343537414966, 1
0.995986759788872, 1
0.962935442633429, 1
0.962899510050673, 1
0.770426024815092, 1
0.442533050065678, 1
0.997873500545256, 1
0.99838554579764, 1
0.719944445576399, 1
0.931297709923664, 1
0.870445386204109, 1
0.988611111111111, 1
0.999352750809061, 1
0.997232472324723, 2
0.998331988162497, 1
0.964050640980498, 1
0.999802566633761, 2
0.881084898988462, 1
0.558091608042843, 1
0.895457924371482, 1
0.896149419763133, 1
0.836660956068851, 1
0.999072011878248, 1
0.815917766774946, 1
0.825050461235583, 1
0.999237804878049, 1
0.999509803921569, 3
0.862192603595058, 1
0.657772062212472, 1
0.982351333750924, 1
0.86454270853833, 1
0.999525166191833, 2
0.587969348659004, 1
0.641220238095238, 1
0.847992562361252, 1
0.951941211734954, 1
0.701388888888889, 1
0.48017853873074, 1
0.945455992310436, 1
0.604347826086956, 1
0.913112456707569, 1
0.966386554621849, 1
0.57790404040404, 1
0.874469789610903, 1
0.814019676089359, 1
0.999304392126895, 1
0.786221989871184, 1
0.831891364898271, 1
0.872235588025554, 1
0.999091974223784, 1
0.998115079365079, 1
0.998181818181818, 8
0.998709677419355, 3
0.999693591345134, 1
0.686571449888462, 1
0.861229592226894, 1
0.686037153335348, 1
0.843674548658911, 1
0.893592811570899, 1
0.999445676274945, 1
0.898643992276579, 1
0.814887848475466, 1
0.811079197330473, 1
0.999746127142142, 1
0.99992158707755, 1
0.998274748738439, 1
0.842534073055187, 1
0.963983050847458, 1
0.99974974974975, 2
0.999558782826008, 1
0.90221692629621, 1
0.997892724521673, 1
0.54337899543379, 1
0.999384236453202, 1
0.996847181008902, 1
0.595854922279793, 1
0.604910714285714, 1
0.960365853658537, 1
0.635601790527699, 1
0.998626900248634, 1
0.842309737359922, 1
0.99892845229949, 1
0.997848075658727, 1
0.539822910231744, 1
0.889809316016148, 1
0.709884453504535, 1
0.998651685393258, 1
0.830953988712054, 1
0.999205237298109, 1
0.443206369781192, 1
0.723087746756407, 1
0.999894957983193, 1
0.695945382219319, 1
0.970588235294118, 2
0.763605749236091, 1
0.999973251332619, 1
0.800224047796863, 1
0.816229574904084, 1
