# RATIO_10vts, cdf
0.967876512307051, 0.561838963511196
0.829804882090553, 0.270420847931863
0.815650350354638, 0.239519828017691
0.0, 0.00127181574261731
0.964679487179487, 0.555742453209489
0.824634367439715, 0.258260648379871
0.854704328388539, 0.332789050897245
0.9755859375, 0.574827894611604
0.904724423959151, 0.453619751708746
0.903913827337201, 0.45208536755475
0.462759775405584, 0.0155653836370648
0.850132415471207, 0.321449377630812
0.882429271071192, 0.403419953558212
0.756618402991959, 0.148687568206247
0.996539340515834, 0.638385860691047
0.93952935467571, 0.516603349388298
0.930300212877839, 0.502326192019561
0.607046414108991, 0.0540480664298081
0.69621918719141, 0.10084268049527
0.61509900990099, 0.0582655715375842
0.775827503165756, 0.173040788361655
0.99968731368432, 0.709607542277617
0.975922928124798, 0.575402263011496
0.925074245814675, 0.49375989759832
0.914666666666667, 0.474428298310536
0.9141140682898, 0.473435461505009
0.876420454545455, 0.388666890943851
0.862517017353392, 0.353195539619112
0.605523136773137, 0.0532193348813929
0.719335928206471, 0.11585831152101
0.750097465886939, 0.142098742133204
0.853771090285237, 0.330425935194834
0.864085742682371, 0.356994576321252
0.820018704347063, 0.248406127690301
0.827779295146675, 0.265784874418452
0.997658132095758, 0.649011676089044
0.986301973220578, 0.599919588424015
0.811375691021498, 0.23152790199634
0.865199607721051, 0.359653081486465
0.838897550907195, 0.293075578676163
0.99918500407498, 0.688134369384523
0.991665401697869, 0.613958793169939
0.963958032708033, 0.554019348009813
0.767347720506959, 0.161528804575255
0.795615436361433, 0.202965381996012
0.878221453215613, 0.393048501308739
0.999753118503119, 0.713135805305523
0.99849245067609, 0.667867370131202
0.947722567287785, 0.528550212106045
0.938107923142228, 0.514625881040099
0.824701531014273, 0.258408343111272
0.849349652021819, 0.319192930345524
0.887833183587901, 0.416179137298663
0.798536516055698, 0.207781871292247
0.998500749625187, 0.667998654336892
0.907083333333333, 0.45869880941636
0.840163375706093, 0.296127936458444
0.730857981106042, 0.124580505936508
0.998398612328984, 0.665143222863144
0.928635712613545, 0.500110771048551
0.877580148154181, 0.391514117154743
0.83889133133456, 0.293042757624741
0.766563546516377, 0.160486736192594
0.604972375690608, 0.053014203310003
0.877084291516501, 0.39023409614927
0.819399828041842, 0.247216364576239
0.781021955101194, 0.179900388108933
0.691550279926127, 0.0978887858672553
0.829761904761905, 0.270347000566163
0.99964457567804, 0.707293658152339
0.999152542372881, 0.68678050101335
0.796521453008189, 0.204647460881409
0.875165462664759, 0.385663764738703
0.856870410894966, 0.338130677016238
0.933222225964999, 0.506757033961583
0.822542308589502, 0.254043143272095
0.880969191661066, 0.400039385261707
0.728292847503374, 0.122479958645475
0.787362243430938, 0.189771319324215
0.840457101226252, 0.296866410115448
0.999265817042091, 0.690727232446891
0.996665920863504, 0.639501776439408
0.964990400593711, 0.556341437397947
0.952496653279786, 0.535344169750478
0.940677966101695, 0.518227991433706
0.931188987455157, 0.503844165647847
0.816455696202532, 0.241300370057355
0.698795180722892, 0.102311422546421
0.859134889890286, 0.344465139940758
0.858047045145256, 0.341560476889877
0.912202380952381, 0.469373856391489
0.477589339794064, 0.0170997677910612
0.88001443001443, 0.397627037982162
0.815555555555555, 0.23937213328629
0.846167665139798, 0.311307672741296
0.999055145281534, 0.683514806396823
0.998722786695539, 0.673200790987339
0.931121623216461, 0.503721086705013
0.560793019050276, 0.0343144092621007
0.762983259388022, 0.156203588981973
0.782041658089846, 0.181328103845807
0.835399825556978, 0.284025173746441
0.8114694970588, 0.231700212516308
0.996951219512195, 0.642184897393188
0.983918128654971, 0.595857983310495
0.977106031181769, 0.577166394525449
0.939300411522634, 0.516070007302684
0.813523767953876, 0.235548480795582
0.747547518271202, 0.139062794876634
0.341572394630924, 0.00726165762720209
0.75540310974715, 0.147358315623641
0.999434389140271, 0.697348879571357
0.998379469741246, 0.664675522880375
0.900395777305749, 0.444897557293248
0.592521153208245, 0.0467699982768948
0.5991716885948, 0.0498223560591764
0.538011695906433, 0.028283541063238
0.874509803921569, 0.383563217447671
0.538121725406522, 0.0283081568518047
0.840894784549777, 0.297875657446686
0.998869320237882, 0.677344448729415
0.946448151629073, 0.526818901643514
0.851264744813132, 0.324124293321737
0.864952193344136, 0.359185381503696
0.740382002250494, 0.132285247757912
0.999743077968114, 0.712651694797043
0.954225352112676, 0.5376498486129
0.902788104095177, 0.449697636063771
0.618290021602476, 0.0599886767372593
0.814522417153996, 0.237402870200947
0.868613138686131, 0.368703486416187
0.784556606198921, 0.185414324747893
0.881583201801342, 0.401434279947158
0.67836155489279, 0.090528665085786
0.94791305186042, 0.528747138414579
0.910398013466068, 0.465615846003627
0.764709395953708, 0.15829593101015
0.707638888888889, 0.107817153922526
0.855632690617447, 0.334979856079689
0.708044903753715, 0.108055106545338
0.761974844223639, 0.154882541662222
0.329846904437926, 0.00685139448442231
