# VTS_0.75ratio, cdf
1044.0, 0.981862216915655
940.0, 0.974955589854102
663.0, 0.957531281244843
1036.0, 0.981435102944174
659.0, 0.956992535212635
242.0, 0.865594998883679
564.0, 0.941101954046419
322.0, 0.902710232291758
589.0, 0.945052758282614
1053.0, 0.98227962375142
585.0, 0.944499451546832
442.0, 0.919857887533126
178.0, 0.848224079520856
560.0, 0.940398186707048
225.0, 0.860518166904491
1045.0, 0.981925313297805
238.0, 0.864134074958502
314.0, 0.901375501130881
297.0, 0.897968296494753
511.0, 0.931545278934545
1139.0, 0.985482978537523
957.0, 0.976314588854267
788.0, 0.965195064892202
434.0, 0.918663909840123
722.0, 0.961598571109623
204.0, 0.855552966986031
234.0, 0.862867293747634
784.0, 0.964957240067173
532.0, 0.935379597542153
306.0, 0.89998738072357
528.0, 0.93463700165992
332.0, 0.904307056116952
426.0, 0.91753788209713
289.0, 0.895711387440908
1198.0, 0.989050350912956
1020.0, 0.980556607161925
945.0, 0.975329314579147
879.0, 0.970713571546444
503.0, 0.930195987070095
710.0, 0.960826853820243
409.0, 0.915290680179
1190.0, 0.988220390809284
281.0, 0.892100332954755
200.0, 0.854441499946611
1099.0, 0.984182222351651
946.0, 0.975411825232729
264.0, 0.879544152906802
669.0, 0.958108855819913
1180.0, 0.987463234223478
1075.0, 0.983240630187251
1008.0, 0.979857693390411
867.0, 0.969937000689207
418.0, 0.916465243600571
690.0, 0.959574633312948
324.0, 0.903103371288234
756.0, 0.963399244784841
401.0, 0.914310259471738
752.0, 0.963142005688381
934.0, 0.97459642583263
22.0, 0.611389382334954
657.0, 0.956778978226895
273.0, 0.88697496529699
591.0, 0.945266315268354
1156.0, 0.986177038741179
1051.0, 0.982148577419261
913.0, 0.973077259093159
299.0, 0.898516749662677
678.0, 0.958832037430715
393.0, 0.913184231728744
256.0, 0.873486900220352
376.0, 0.910723472824874
980.0, 0.978013337604473
914.0, 0.973159769746741
839.0, 0.968010134249687
252.0, 0.870788316491453
579.0, 0.943591834357436
637.0, 0.953061145247872
1201.0, 0.989632779055884
1116.0, 0.984793771901725
976.0, 0.977702709261578
901.0, 0.97226185969306
835.0, 0.96781113796752
1193.0, 0.988429094227166
291.0, 0.896322936990982
538.0, 0.936437675335139
29.0, 0.64750478076434
385.0, 0.912043643282177
902.0, 0.972329809643069
559.0, 0.940199190424881
41.0, 0.698709921663415
505.0, 0.930487201141559
368.0, 0.909679955735461
21.0, 0.6048273585913
625.0, 0.949178290961686
1092.0, 0.98394925109448
1078.0, 0.983381383655125
488.0, 0.9275313783162
248.0, 0.868458603919741
526.0, 0.934336080452741
360.0, 0.908490831610317
547.0, 0.93793257423532
1137.0, 0.985415028587515
1054.0, 0.982303891590708
762.0, 0.963734140967025
40.0, 0.695589077530893
497.0, 0.929103934302105
1135.0, 0.985381053612511
55.0, 0.741105836900706
480.0, 0.926172379316035
28.0, 0.642772552103051
123.0, 0.827640098236213
39.0, 0.69227894425192
352.0, 0.907258025374453
1113.0, 0.984706407680286
919.0, 0.973475251657493
750.0, 0.963035227195511
684.0, 0.959230029995049
472.0, 0.924900744537309
986.0, 0.978391915897376
920.0, 0.973557762311075
845.0, 0.968412980381879
54.0, 0.737674364425289
1178.0, 0.987341895027034
1095.0, 0.984075443858781
982.0, 0.978139530368774
907.0, 0.972679266528825
841.0, 0.96817515555685
672.0, 0.958380655619946
730.0, 0.962069367191823
121.0, 0.826300513507479
38.0, 0.688619354087189
1071.0, 0.983056194608657
174.0, 0.84720968383859
53.0, 0.734194356271295
464.0, 0.923512624129998
908.0, 0.972771484318122
631.0, 0.950479047147558
1154.0, 0.986079967384024
887.0, 0.971305706825087
652.0, 0.956070357319666
718.0, 0.961297649902443
557.0, 0.939849733539125
