# RATIO_100vts, cdf
0.997681399869279, 0.528833326056478
0.997168905950096, 0.485788301727525
0.963093699839172, 0.0443548582711162
0.985068153655514, 0.130110171588246
0.0, 8.24710259880757e-05
0.998458281522143, 0.598210863859741
0.996432552954292, 0.432963183963752
0.962837837837838, 0.0440734865353922
0.431492248062016, 0.00611740963358608
0.986169029747011, 0.141845313462667
0.984016771111091, 0.120431954126705
0.998657959200708, 0.616053712894102
0.99833653640871, 0.587339242139784
0.996723846649146, 0.452494263412457
0.996041433190394, 0.409565668767252
0.9755859375, 0.0721475940290977
0.983519332519332, 0.116002774907463
0.967881944444444, 0.0517044820577006
0.996235890201424, 0.42091756293267
0.994922321545698, 0.351307165761911
0.97639383787625, 0.0751116997278456
0.999612403100775, 0.692940965299103
0.997649572649573, 0.526000203751947
0.995378958997614, 0.374006102855923
0.963272642390289, 0.0446216762963718
0.999739531156081, 0.701008572135466
0.999612177622649, 0.692911857878166
0.999165797705944, 0.659676034404972
0.997656543588994, 0.5266066083548
0.996171068317808, 0.416988061106179
0.995728298942585, 0.392523273808658
0.994802867383513, 0.346009615151383
0.985139364980269, 0.130857262058962
0.99909315475102, 0.653849698980755
0.998785046728972, 0.62737164840176
0.996203827325323, 0.418914002124842
0.991682816537468, 0.239049545681672
0.992429022082019, 0.260521119859508
0.965314173006481, 0.047546972100537
0.999402628434886, 0.678081626910781
0.99918500407498, 0.661451587082127
0.995252510617622, 0.367418123250523
0.967922426229764, 0.0517675481363974
0.994731800766284, 0.342764137716911
0.950058707822046, 0.0333134432623597
0.994425863991081, 0.330141219503913
0.997795740584202, 0.538977262253011
0.997012138188609, 0.473456457723897
0.999551518202412, 0.688487529895747
0.998524762908324, 0.604124521546768
0.998500749625187, 0.602077299607535
0.99672533769955, 0.452605841859382
0.995233402424565, 0.366326594965386
0.993687398089914, 0.301630500696152
0.992173913043478, 0.25253113281231
0.982306216931217, 0.10697462318018
0.999966971628629, 0.713825539821377
0.998952462727344, 0.642138813290448
0.998588235294118, 0.609970261918276
0.997610196494955, 0.522672255291487
0.995504654318724, 0.380618338645438
0.964267016337167, 0.0460091300277006
0.99930913882052, 0.671178316911897
0.999116719242902, 0.65584840855176
0.998099415204678, 0.565867667961947
0.998074217184641, 0.563752528707194
0.989752621649971, 0.191759689132744
0.988934426229508, 0.178763225684388
0.986380256085496, 0.144314593005487
0.99155900195232, 0.235377159406791
0.988424196912138, 0.170816899768596
0.977007557162196, 0.077639194112539
0.998611603450313, 0.61213876477808
0.997339406616292, 0.499473640804723
0.997026119729065, 0.474640159508667
0.9951376421548, 0.361708217510054
0.994194153928667, 0.320477555752839
0.999152542372881, 0.658608762303949
0.997810586176728, 0.540238583826947
0.991576576576577, 0.235799217010377
0.982518501906257, 0.10853672143713
0.99800300802139, 0.557411962179758
0.997936814958091, 0.551595329229187
0.997480084045557, 0.511344617310183
0.997227570273392, 0.490634687313531
0.993832618274582, 0.306835877807047
0.998412187387585, 0.594179486059971
0.99674778083869, 0.454235857431852
0.996229863033142, 0.420587678828717
0.987161458333333, 0.153430066995581
0.989782016348774, 0.192239961578204
0.981940818102698, 0.104253079322573
0.998204912003679, 0.575298472345524
0.997915838187387, 0.54957721471089
0.99447681388769, 0.33228061494278
0.992082416237882, 0.250003638427617
0.989809202369472, 0.192749341444601
0.994696761135998, 0.341265105538657
0.999876998769988, 0.709207162366045
0.998707070707071, 0.620579916849801
0.99724671279401, 0.492201636807304
0.996692066867505, 0.450277248184425
0.991457286432161, 0.232961243469022
0.986003086419753, 0.140050355838221
0.999553046771603, 0.688628215763609
0.997271291110154, 0.494224602562423
0.996951219512195, 0.469022427267832
0.996940762079798, 0.468105543508317
0.996547684856142, 0.440312807750336
0.996331738437002, 0.426486782805276
0.995320855614973, 0.37096437736801
0.995107729901907, 0.360490557067524
0.301836498488284, 0.00542853400474451
0.989754098360656, 0.191808201500973
0.978661870211166, 0.0847899171893874
0.983918128654971, 0.11951507036719
0.992743295019157, 0.269951924243086
0.939300411522634, 0.0275162152590803
0.992251388187784, 0.255228420485803
0.999434389140271, 0.680419923059384
