# VTS_0.75ratio, cdf
982.0, 0.989413294468151
907.0, 0.986537987781571
841.0, 0.984044322376999
672.0, 0.975752781521
730.0, 0.978955968875558
121.0, 0.893348984958253
38.0, 0.788938783202348
1071.0, 0.992679104076413
174.0, 0.914501128086731
53.0, 0.825688002934975
464.0, 0.959924120733342
908.0, 0.986574615892228
631.0, 0.97319767541468
1154.0, 0.995512465668531
887.0, 0.9858089702243
652.0, 0.974556460164862
718.0, 0.978305524523406
557.0, 0.967941541535391
349.0, 0.947765360323131
4.0, 0.352930751012147
954.0, 0.988328629771919
813.0, 0.982867496628146
52.0, 0.823723672806995
170.0, 0.913292400435047
619.0, 0.972408989483597
553.0, 0.967624885611001
1031.0, 0.991283691215575
875.0, 0.985373568328264
640.0, 0.973786088289107
298.0, 0.940763483427848
70.0, 0.85210750468633
230.0, 0.92852142360469
166.0, 0.912008644234115
942.0, 0.987893818651861
876.0, 0.985413150318812
801.0, 0.982344069111337
599.0, 0.970988764031668
341.0, 0.946813620222025
1200.0, 0.99738463474389
333.0, 0.945764992860472
226.0, 0.927648847484683
68.0, 0.849538810732509
290.0, 0.939513992233659
525.0, 0.965374619909505
864.0, 0.984932849448422
316.0, 0.943465101976795
521.0, 0.96503492372196
410.0, 0.954649082022746
162.0, 0.910693576906331
587.0, 0.970139228174815
1134.0, 0.99493645908965
175.0, 0.914831962634601
222.0, 0.926771545156848
1209.0, 0.998821401923212
1176.0, 0.996282246768308
1126.0, 0.994688923954725
265.0, 0.935221413975042
325.0, 0.944704549979352
445.0, 0.958118709343536
308.0, 0.942293002435769
724.0, 0.978623952775731
402.0, 0.953824949532962
749.0, 0.979938429327537
1185.0, 0.996621942955853
428.0, 0.956480487555599
745.0, 0.979728113079248
171.0, 0.913587197648239
218.0, 0.92588833506923
720.0, 0.978405956439724
650.0, 0.974423535569735
300.0, 0.941073640816476
394.0, 0.952973641348174
257.0, 0.933780511363871
1175.0, 0.996246209433629
1070.0, 0.992649565277496
881.0, 0.985596881648076
283.0, 0.938332440276979
646.0, 0.974157095603504
377.0, 0.951063071834224
1167.0, 0.995947276788589
1151.0, 0.995416169184062
1062.0, 0.992382534535287
437.0, 0.957356017555499
948.0, 0.988121267403522
882.0, 0.985631737430798
807.0, 0.982605782869742
420.0, 0.955672306017231
1052.0, 0.992055835419265
944.0, 0.987968256425132
869.0, 0.985130168625188
803.0, 0.982434457836023
292.0, 0.939830057382071
692.0, 0.976885889847456
386.0, 0.952111699195777
412.0, 0.954854672063208
275.0, 0.93697306475082
506.0, 0.96373935200146
369.0, 0.950158003035407
870.0, 0.985171522943671
593.0, 0.970543909719978
395.0, 0.953072300936557
489.0, 0.962278363007026
618.0, 0.972326280846629
1111.0, 0.99406801840149
1028.0, 0.991163172915993
849.0, 0.984358615197476
614.0, 0.97205570544855
361.0, 0.949246435700829
680.0, 0.976204134368452
267.0, 0.935562291714544
344.0, 0.947179901328596
519.0, 0.964880731191613
916.0, 0.986884773280857
581.0, 0.969715051022367
515.0, 0.964526856380587
775.0, 0.981178468106073
404.0, 0.954022268709728
498.0, 0.963040464019084
1073.0, 0.992744680210009
912.0, 0.98672349143877
837.0, 0.983883631310891
387.0, 0.952219220423835
771.0, 0.980971696513654
481.0, 0.96154402846595
842.0, 0.984083904367548
259.0, 0.93415092790229
27.0, 0.743685934037499
353.0, 0.948284061632113
751.0, 0.980038270467877
838.0, 0.983923804077418
37.0, 0.785778131718231
473.0, 0.960792561421501
336.0, 0.946169674405635
561.0, 0.968246972716193
379.0, 0.951292883689798
1049.0, 0.991954812726969
456.0, 0.959180924552591
1213.0, 1.0
999.0, 0.990078508219762
739.0, 0.979415592586707
1205.0, 0.997786953185139
995.0, 0.989917817153653
3.0, 0.292116862577827
549.0, 0.967288734079326
1114.0, 0.994175539629548
371.0, 0.950379544027284
698.0, 0.977186004044452
36.0, 0.782362855787448
465.0, 0.960021598769768
2.0, 0.217221237923801
863.0, 0.984895630561787
491.0, 0.962444961832918
51.0, 0.821728031552163
448.0, 0.958415869660641
35.0, 0.778819381469366
1090.0, 0.99331359747715
686.0, 0.976548556763824
620.0, 0.972473974841214
440.0, 0.957641953129015
711.0, 0.977909704617919
1066.0, 0.99252018533824
707.0, 0.977684618970171
922.0, 0.987121083672193
781.0, 0.981436637208607
483.0, 0.961713581171733
50.0, 0.819642592348624
843.0, 0.984126440237988
66.0, 0.846846053823236
608.0, 0.971622075880448
34.0, 0.77506736323093
831.0, 0.983633142296074
158.0, 0.909319431980712
49.0, 0.817506346410947
432.0, 0.956869808925325
910.0, 0.986649053665499
844.0, 0.984163659124624
567.0, 0.96871782117093
769.0, 0.980879535461033
1026.0, 0.991082827382939
654.0, 0.974672252256617
1005.0, 0.990307138523379
317.0, 0.943623429938991
64.0, 0.844012692231119
890.0, 0.985911765244531
832.0, 0.983681585926298
94.0, 0.875658198286868
580.0, 0.969629979281486
154.0, 0.907886800233238
48.0, 0.815367146593379
555.0, 0.96778557667711
811.0, 0.982775335575525
642.0, 0.97390601581271
167.0, 0.912340660333942
63.0, 0.842549340132771
214.0, 0.92496317988715
543.0, 0.966822611832416
576.0, 0.96935822233145
1195.0, 0.997069751147435
1112.0, 0.994102283408234
993.0, 0.989843379380382
878.0, 0.985489951195996
812.0, 0.982823779205749
309.0, 0.942437151774484
717.0, 0.978259443997096
429.0, 0.956568513176372
92.0, 0.874097958928072
1171.0, 0.996097333887087
1121.0, 0.99447742615448
1088.0, 0.993239159703879
973.0, 0.989038151721905
713.0, 0.978023724381738
163.0, 0.911005506622894
301.0, 0.941209519291494
210.0, 0.924037433929092
62.0, 0.841075944842792
1202.0, 0.997528193306626
800.0, 0.982292671601221
523.0, 0.96520211332383
223.0, 0.927007264772206
284.0, 0.938512036174395
90.0, 0.872516451634057
206.0, 0.923057336581026
159.0, 0.909654992736409
1097.0, 0.993535138469028
1087.0, 0.993199577713331
1048.0, 0.99190814142468
961.0, 0.988583844994562
759.0, 0.980422865629776
421.0, 0.955781599573223
293.0, 0.939985431464374
7.0, 0.483667702690807
88.0, 0.87083214931981
276.0, 0.937146752888452
660.0, 0.975017856203945
685.0, 0.976483571406206
219.0, 0.926121691580674
413.0, 0.954965147171158
1162.0, 0.995757046923564
1057.0, 0.992222434245157
1024.0, 0.991010752713582
825.0, 0.983387379489085
155.0, 0.908241265820242
490.0, 0.962356936212145
202.0, 0.922081965440787
747.0, 0.979831498875458
118.0, 0.8917166709301
396.0, 0.95318159449255
1138.0, 0.995063475924993
215.0, 0.925189447086854
586.0, 0.97006656272948
268.0, 0.935736570628154
1047.0, 0.991871513314023
574.0, 0.969224116184367
582.0, 0.969790079571617
673.0, 0.975808314462964
648.0, 0.974311878909829
1033.0, 0.99135635666091
405.0, 0.954130380713764
884.0, 0.985700267444285
388.0, 0.952331467859719
116.0, 0.890558750012554
482.0, 0.961623783223026
805.0, 0.982524846560709
508.0, 0.963907132379309
211.0, 0.924250113281294
260.0, 0.934343520871229
628.0, 0.97301276253346
1098.0, 0.993563495715988
810.0, 0.982729845825193
793.0, 0.98199078507629
286.0, 0.938866501761399
380.0, 0.951411629661444
872.0, 0.985250686924769
806.0, 0.982567382431149
363.0, 0.949476838332381
457.0, 0.959276630261082
554.0, 0.967705821920034
529.0, 0.965710180665202
616.0, 0.97220871642694
1192.0, 0.99692560180872
1149.0, 0.995361817794054
967.0, 0.988817792281984
500.0, 0.963222423020413
1184.0, 0.996582360965304
1141.0, 0.995141458354134
963.0, 0.988658873543811
955.0, 0.988362304002684
852.0, 0.984483268928905
278.0, 0.937481132092192
372.0, 0.950484111375451
517.0, 0.964708224605938
1017.0, 0.990756128266917
773.0, 0.981082762397582
492.0, 0.962524716589994
355.0, 0.948528642887146
449.0, 0.958517483128915
753.0, 0.980139293160173
475.0, 0.960982791286527
778.0, 0.981306666493372
840.0, 0.984005331162428
347.0, 0.947525505275925
33.0, 0.771194826692913
774.0, 0.981130024475849
679.0, 0.976150373754423
1128.0, 0.994750955432451
1085.0, 0.993140500115497
935.0, 0.98764155730911
675.0, 0.975921743450805
484.0, 0.961797471360658
741.0, 0.979518387606938
1077.0, 0.992882331012962
997.0, 0.990001116566599
467.0, 0.960237232001862
1002.0, 0.99019666341543
339.0, 0.946544226375903
32.0, 0.767204725735206
1104.0, 0.993803350763194
998.0, 0.990038926229213
799.0, 0.982253680386651
721.0, 0.978454990845926
459.0, 0.959456226158497
47.0, 0.813145238138843
647.0, 0.974237441136558
622.0, 0.972600991676557
709.0, 0.977791549422251
643.0, 0.973960957978695
548.0, 0.96721606863399
451.0, 0.958697669802309
46.0, 0.810761457066242
1023.0, 0.99097944158673
61.0, 0.839547607386827
544.0, 0.966894686501773
779.0, 0.981345066931964
610.0, 0.971766815995141
1131.0, 0.994844298037029
45.0, 0.808394217721034
1212.0, 0.999997636896087
846.0, 0.984242823105721
5.0, 0.406668915553891
590.0, 0.970341273559408
1107.0, 0.993913825871144
941.0, 0.987860735197074
772.0, 0.981025457127683
285.0, 0.938697539831593
60.0, 0.837973189404551
1188.0, 0.996741279703478
1083.0, 0.993076105533858
1003.0, 0.990239790061848
834.0, 0.983763113011309
86.0, 0.869123625190451
735.0, 0.979219454961898
768.0, 0.98083050105483
516.0, 0.964613109673425
44.0, 0.805858607222
991.0, 0.989778984798743
578.0, 0.969494100806468
151.0, 0.906796227777223
59.0, 0.836357417103792
512.0, 0.964258644086421
1166.0, 0.995913602557824
1004.0, 0.990272873516635
929.0, 0.987407610021687
1197.0, 0.997196177206799
1158.0, 0.995638300951917
1148.0, 0.995334642099051
917.0, 0.98692258294347
814.0, 0.982911214050543
277.0, 0.937315714818257
653.0, 0.974606676123021
303.0, 0.941529129095776
397.0, 0.953289115720608
84.0, 0.86733062009619
1082.0, 0.993043022079071
1043.0, 0.991733271735091
992.0, 0.989811477477552
114.0, 0.889379561159788
147.0, 0.905227717554731
740.0, 0.979466990096822
269.0, 0.935922074285353
58.0, 0.834704425916397
715.0, 0.978144242681319
1124.0, 0.994600898333953
1074.0, 0.992782489872623
971.0, 0.988960760068743
802.0, 0.982389558861669
207.0, 0.923300736284102
254.0, 0.933231089704015
82.0, 0.865430684549849
703.0, 0.977461305650359
736.0, 0.979270852472014
542.0, 0.96674640173121
143.0, 0.903643847156802
641.0, 0.973851664422703
1157.0, 0.99560167284126
897.0, 0.986161663483369
604.0, 0.971345001946607
295.0, 0.940297361180938
9.0, 0.539984013602026
389.0, 0.952425401240275
1133.0, 0.994903966410841
509.0, 0.963982160928558
112.0, 0.888177332043866
261.0, 0.934518390560818
964.0, 0.98869136622262
621.0, 0.972542504854702
287.0, 0.939032509811312
203.0, 0.922333045231581
381.0, 0.951527421753199
80.0, 0.863342882242397
250.0, 0.932532201721639
960.0, 0.988544853779991
683.0, 0.976365416210538
270.0, 0.936103442510703
110.0, 0.886903028258587
364.0, 0.949582587232504
139.0, 0.901941821563205
766.0, 0.980730659914491
199.0, 0.921338178484057
522.0, 0.965122949342732
609.0, 0.971692378221871
501.0, 0.963305722433359
584.0, 0.969925958046635
1093.0, 0.993404576977815
373.0, 0.950608174330902
572.0, 0.969088237709349
279.0, 0.937657183333737
923.0, 0.987160665662741
820.0, 0.983185334104493
399.0, 0.953504748952702
262.0, 0.934710983529756
493.0, 0.962596200483373
356.0, 0.948656250498467
108.0, 0.885603911882218
985.0, 0.989528495783927
195.0, 0.920355718032078
382.0, 0.951633170653321
148.0, 0.90562649134011
476.0, 0.961072589235235
746.0, 0.979777147485451
348.0, 0.947643069695615
255.0, 0.933436679744478
1179.0, 0.996396857308106
808.0, 0.982654226499965
331.0, 0.945493826686414
734.0, 0.979176919091457
796.0, 0.98212607277533
12.0, 0.601249254883797
485.0, 0.961903811036759
552.0, 0.967535087662294
391.0, 0.952638080592477
1064.0, 0.992449292220839
903.0, 0.986389703011008
144.0, 0.9040503010299
468.0, 0.960334710038288
635.0, 0.973472386244608
374.0, 0.950718649438851
1155.0, 0.99554495834734
965.0, 0.988739219076865
891.0, 0.985949574907145
251.0, 0.93270293597938
697.0, 0.977139923518142
340.0, 0.946665926227441
970.0, 0.988922359630151
953.0, 0.988287866229414
366.0, 0.949813580640035
460.0, 0.959538934795464
323.0, 0.944435156133229
1040.0, 0.991619251971272
966.0, 0.988777619515457
958.0, 0.988465689798894
443.0, 0.957931433358402
714.0, 0.978076894219789
1204.0, 0.997700109116323
1115.0, 0.994212758516183
776.0, 0.98121509621673
315.0, 0.943323315741994
1196.0, 0.997132964177117
71.0, 0.853296736730728
615.0, 0.972127189341929
1012.0, 0.990572987713632
871.0, 0.985212877262155
358.0, 0.948900240977522
452.0, 0.958787467751016
677.0, 0.976038717094517
603.0, 0.971268791845401
1091.0, 0.993346090155959
933.0, 0.987558848672142
478.0, 0.961265182204173
435.0, 0.95715987993069
665.0, 0.97530792720931
938.0, 0.987756167848908
307.0, 0.942147080769119
1000.0, 0.990115136330419
566.0, 0.968646928053529
69.0, 0.850832019349095
427.0, 0.956383009519173
583.0, 0.969856837257169
470.0, 0.96052612145527
67.0, 0.84822906038853
645.0, 0.974077931622407
1207.0, 0.998065799446916
419.0, 0.95557305565287
1199.0, 0.997319058610294
959.0, 0.988505271789443
546.0, 0.96707014696734
57.0, 0.833004763426713
1102.0, 0.993727731437966
173.0, 0.914213420185279
534.0, 0.966128450057867
65.0, 0.845477816657401
1177.0, 0.9963206472069
1094.0, 0.993441205088472
1084.0, 0.993109779764623
885.0, 0.985737486330921
95.0, 0.876417345419034
782.0, 0.981476809975134
947.0, 0.988083457740908
56.0, 0.831250158771044
708.0, 0.977733062600395
1153.0, 0.995475246781896
1143.0, 0.995197582072076
1060.0, 0.992321093833539
78.0, 0.861262169246684
671.0, 0.975695476251101
704.0, 0.977518610920258
169.0, 0.912975744510657
770.0, 0.980915572795711
696.0, 0.977095615319766
927.0, 0.987318402848958
514.0, 0.964438239983836
135.0, 0.900145271813074
758.0, 0.980367332687812
93.0, 0.874893734170896
1038.0, 0.991540087990174
1006.0, 0.990355582153603
865.0, 0.984968886783101
597.0, 0.970829254517516
165.0, 0.911684308222007
1119.0, 0.99437758501414
1069.0, 0.992621208030536
1030.0, 0.991244109225026
853.0, 0.984520487815541
932.0, 0.987526355993334
915.0, 0.986839283530525
365.0, 0.949706650187955
76.0, 0.859141874260422
271.0, 0.936301943239426
994.0, 0.989874099731256
928.0, 0.987357394063529
106.0, 0.884310703265632
131.0, 0.898348722062942
676.0, 0.975983774928531
651.0, 0.974490293255288
161.0, 0.910360970030525
738.0, 0.97937187516431
191.0, 0.919272234887803
74.0, 0.856859115880117
639.0, 0.973724056811381
221.0, 0.926556502700732
577.0, 0.969418481481241
1029.0, 0.991197437922737
974.0, 0.989082459920281
833.0, 0.983726484900652
540.0, 0.966598707736625
263.0, 0.934892942531085
8.0, 0.514022954009862
357.0, 0.94877617802207
565.0, 0.968572490280258
383.0, 0.951761369040621
477.0, 0.961167113391769
104.0, 0.882885160829898
627.0, 0.972944823295951
6.0, 0.448607511480254
1.0, 0.117714476788116
900.0, 0.986258550743817
140.0, 0.902362454059783
187.0, 0.918181071655809
72.0, 0.854483605671213
962.0, 0.988621654657176
896.0, 0.98612208149282
217.0, 0.925653797005829
247.0, 0.931954422814823
102.0, 0.881493883400908
702.0, 0.977406954260351
183.0, 0.917119447222733
764.0, 0.980641452741762
545.0, 0.966983302898524
375.0, 0.950845075498216
469.0, 0.960429234194823
520.0, 0.96494571654923
495.0, 0.962786430348398
136.0, 0.90058067370911
1174.0, 0.996206036667102
925.0, 0.987242783523731
859.0, 0.984753844326985
196.0, 0.920608570150807
367.0, 0.949942369803313
243.0, 0.931137379636779
461.0, 0.959635231279934
100.0, 0.880089018124416
1150.0, 0.99538840271308
921.0, 0.987079729353709
350.0, 0.947888832502604
132.0, 0.898821342845614
444.0, 0.958023594411023
179.0, 0.916014105367259
926.0, 0.987280002410366
239.0, 0.930391229576136
682.0, 0.976316381804336
1140.0, 0.995117236539022
988.0, 0.989650786411444
847.0, 0.984285358976162
487.0, 0.962069819086672
15.0, 0.645058247557584
744.0, 0.979673761689241
670.0, 0.975632853997397
1132.0, 0.994879153819751
192.0, 0.919547536493709
732.0, 0.979070579415356
359.0, 0.949020168501125
11.0, 0.583579736147633
453.0, 0.958877265699724
1035.0, 0.991424886674398
571.0, 0.96902029847184
479.0, 0.961344936961249
342.0, 0.946939455505412
128.0, 0.896903093243945
436.0, 0.957252040983311
1110.0, 0.994028436410941
1027.0, 0.99112181859751
893.0, 0.986012197160849
827.0, 0.983474814333879
235.0, 0.929561189326569
633.0, 0.973340643201439
462.0, 0.959736844748208
658.0, 0.974894384024472
188.0, 0.918451647053889
1191.0, 0.996870068866756
906.0, 0.986498405791022
889.0, 0.985879863341701
334.0, 0.945898508231577
968.0, 0.988859737376447
894.0, 0.986051188375419
411.0, 0.954753058594934
1076.0, 0.992849838334154
956.0, 0.988395387457471
815.0, 0.982959657680767
712.0, 0.977967600663796
471.0, 0.960612965524086
1068.0, 0.992585170695857
184.0, 0.917381160981137
551.0, 0.967450606697391
454.0, 0.958977697616042
326.0, 0.944838065350457
605.0, 0.971414713512051
613.0, 0.971984221555171
539.0, 0.966510091339874
244.0, 0.931357148300721
446.0, 0.958210279620178
403.0, 0.953924199897323
601.0, 0.971122870178751
1129.0, 0.994787583543108
874.0, 0.985333986337715
936.0, 0.987682320851615
20.0, 0.696451622241298
527.0, 0.965551261927029
240.0, 0.93057141624953
91.0, 0.873335267140036
1194.0, 0.997027215276994
438.0, 0.957468855767362
763.0, 0.980597144543386
1089.0, 0.993279332470407
1079.0, 0.992946725594601
664.0, 0.975260665131043
1170.0, 0.996055979568604
1065.0, 0.992487692659431
895.0, 0.986088998038033
726.0, 0.978745061851291
89.0, 0.871678731296771
507.0, 0.963813789774731
119.0, 0.89228972362909
157.0, 0.908940153802618
1055.0, 0.992150950351778
821.0, 0.983231414630803
743.0, 0.979625318059017
87.0, 0.869986748894806
1130.0, 0.994814168462133
883.0, 0.985664230109607
888.0, 0.985844416783
644.0, 0.974016490920659
499.0, 0.96312376343203
1025.0, 0.991042063840434
950.0, 0.988186843537118
809.0, 0.982692626938558
607.0, 0.971555908970874
117.0, 0.89114007357524
153.0, 0.907520519126668
706.0, 0.977620224388532
632.0, 0.973277430171756
1106.0, 0.99387247155266
213.0, 0.924726869495814
694.0, 0.976988094091709
85.0, 0.868211467079895
533.0, 0.96603806133318
115.0, 0.889968564810192
149.0, 0.906035308317121
855.0, 0.984596697916747
789.0, 0.981814733834745
595.0, 0.970688059058693
868.0, 0.98509354051453
851.0, 0.984437188402595
930.0, 0.987447782788215
856.0, 0.984628009043599
612.0, 0.971910374557878
209.0, 0.923797578881886
98.0, 0.878619167490307
918.0, 0.986966300365868
674.0, 0.975869164388733
777.0, 0.981257041311192
575.0, 0.969292646197854
282.0, 0.938177656970654
113.0, 0.888764563366336
145.0, 0.904437850071691
757.0, 0.980323615265415
513.0, 0.964338989619475
205.0, 0.922816890757842
1013.0, 0.990610206600267
1160.0, 0.995699741653665
96.0, 0.877169994015439
563.0, 0.968414162318063
351.0, 0.9480253017536
1152.0, 0.995444526431022
1136.0, 0.994997899791397
1086.0, 0.99317122046637
836.0, 0.983839913888493
126.0, 0.895916497360118
274.0, 0.936810010580798
1001.0, 0.990155899872924
898.0, 0.986195928490113
201.0, 0.921827340994122
231.0, 0.928729967525044
1169.0, 0.996019942233925
638.0, 0.973662616109634
737.0, 0.979319886878216
266.0, 0.935396874440609
1161.0, 0.995734006660408
1145.0, 0.99525311501404
700.0, 0.977294706824467
343.0, 0.947051702941296
725.0, 0.978681848821609
463.0, 0.959831368904743
124.0, 0.894919858284658
1096.0, 0.993500873462284
1046.0, 0.991837248307279
861.0, 0.984827691324277
795.0, 0.982079992249019
626.0, 0.972872748626594
180.0, 0.916303585596645
335.0, 0.946033205154639
227.0, 0.927883976324062
1210.0, 0.999386774534483
1127.0, 0.994723779737447
857.0, 0.984671726465996
258.0, 0.933970741228897
318.0, 0.94375871763803
122.0, 0.893885409546585
688.0, 0.9766637580796
862.0, 0.984861365555043
378.0, 0.95117118383826
1105.0, 0.993839978873851
924.0, 0.98720733696503
705.0, 0.977567054550482
455.0, 0.95908876349997
14.0, 0.631791782187986
606.0, 0.971474381885863
783.0, 0.981523481277423
1186.0, 0.996662706498359
1103.0, 0.993764359548624
176.0, 0.915139166143338
668.0, 0.975491067762596
327.0, 0.944985168569064
10.0, 0.563093397546744
1019.0, 0.990828793712253
850.0, 0.984405286499765
236.0, 0.929757326951377
447.0, 0.958313665416388
310.0, 0.942586618097004
573.0, 0.969160903154685
120.0, 0.892837372961011
829.0, 0.98355279676302
370.0, 0.95027084124727
430.0, 0.956664809660841
594.0, 0.970615984389335
172.0, 0.913901490468716
569.0, 0.96886374283758
1063.0, 0.99241325488616
656.0, 0.974785681244458
302.0, 0.941373164237494
1007.0, 0.990390437936325
904.0, 0.9864281034496
830.0, 0.983592378753569
19.0, 0.687739448888721
892.0, 0.985980886033997
817.0, 0.983061271149042
345.0, 0.947305736611982
232.0, 0.928925514373875
439.0, 0.957559835268026
1039.0, 0.991579669980723
731.0, 0.979009729489587
328.0, 0.945111594628429
422.0, 0.955890302353238
168.0, 0.912669131777899
987.0, 0.989610022868938
818.0, 0.983103807019482
541.0, 0.966672554733917
228.0, 0.928120877491376
294.0, 0.940139623994721
880.0, 0.985563207417311
537.0, 0.966363578897246
414.0, 0.955061443655627
1189.0, 0.996782634021962
719.0, 0.978353377377652
26.0, 0.738192898990896
337.0, 0.946295509689021
1208.0, 0.998377729163479
975.0, 0.989127949670613
320.0, 0.944028702260132
18.0, 0.678366197216382
83.0, 0.866371790683345
224.0, 0.927214036364625
1165.0, 0.99587579289521
406.0, 0.954239083493778
765.0, 0.980689896371986
699.0, 0.977239173882503
312.0, 0.942880233758239
761.0, 0.980509118922614
1050.0, 0.991989668509691
600.0, 0.971051386285372
666.0, 0.975375275670841
1168.0, 0.995986858779138
1125.0, 0.994641661876458
1042.0, 0.991691917416608
25.0, 0.732255600408581
81.0, 0.86439505425982
687.0, 0.976607043585679
662.0, 0.975135420623635
304.0, 0.941685684730036
141.0, 0.902792538972014
111.0, 0.887544610971064
823.0, 0.983302898524183
79.0, 0.862310796608237
588.0, 0.970207758188303
424.0, 0.95608880308196
1101.0, 0.993690512551331
819.0, 0.983148705993836
1211.0, 0.999872392388679
824.0, 0.983341889738753
886.0, 0.9857735236656
634.0, 0.97341508097471
109.0, 0.886255537786327
137.0, 0.901038525092324
568.0, 0.968789305064309
150.0, 0.906421085030977
416.0, 0.955268806024025
197.0, 0.920833065022577
630.0, 0.973138007040868
77.0, 0.860233037492416
1187.0, 0.996701697712929
981.0, 0.989374894029559
107.0, 0.884938698130608
535.0, 0.966215884902661
133.0, 0.899267378709261
791.0, 0.981899805575626
556.0, 0.96786355910625
531.0, 0.965872644059245
1072.0, 0.992718095290984
804.0, 0.982471676722658
787.0, 0.981718437350275
1147.0, 0.995311011059917
969.0, 0.988894593159169
866.0, 0.985009059549628
858.0, 0.98470599147274
792.0, 0.981940569118131
146.0, 0.904823036009568
193.0, 0.919827564307442
767.0, 0.980780285096672
854.0, 0.984557706702176
253.0, 0.933057401566383
105.0, 0.883599408987711
129.0, 0.89740288972162
1081.0, 0.99301112017624
693.0, 0.976931379597788
142.0, 0.903220260780332
189.0, 0.918709225380445
1123.0, 0.994558953239491
1015.0, 0.99068050894169
949.0, 0.988153760082331
780.0, 0.981388784354362
755.0, 0.980230272660837
1032.0, 0.991319728550254
1011.0, 0.990535768826997
319.0, 0.943901685424789
1146.0, 0.995278518381108
1016.0, 0.990717727828325
249.0, 0.932353196600202
681.0, 0.976263211966286
937.0, 0.987718358186294
362.0, 0.94935277537693
138.0, 0.90149165026771
185.0, 0.917658825690957
1041.0, 0.991657061633885
198.0, 0.921088280245219
245.0, 0.931557421357379
1172.0, 0.996128645013939
1122.0, 0.994519371248942
727.0, 0.978795868585428
661.0, 0.975070435266018
636.0, 0.973535599274291
311.0, 0.942725450451914
1164.0, 0.995834438576726
723.0, 0.978566647505832
431.0, 0.956764650801181
996.0, 0.989956217592245
797.0, 0.982160928558052
164.0, 0.911319208667393
354.0, 0.948414623123326
562.0, 0.968327318249247
1181.0, 0.996477793617138
241.0, 0.930764599994447
649.0, 0.974371547283642
474.0, 0.960882950146188
194.0, 0.9200987304815
624.0, 0.972749867223099
1173.0, 0.996159365364813
798.0, 0.982207009084362
346.0, 0.94742389180765
