# RATIO_10vts, cdf
0.988567165996834, 0.13761106694708
0.996608078939254, 0.224273473741409
0.99924055563518, 0.287331324149451
0.0, 0.000328295279591857
0.99016393442623, 0.148539148897632
0.997490426714149, 0.243752326997193
0.993694885361552, 0.18119635328094
0.979105526508124, 0.0957678839168017
0.997357723577236, 0.24054484438049
0.990827582541719, 0.153908852148888
0.999813458146791, 0.299119766143071
0.966789240378803, 0.072354518651197
0.989789324599451, 0.145817191100556
0.998079207484567, 0.258408635801041
0.986394873598628, 0.124813840224599
0.988457207207207, 0.136865170009157
0.992601641595605, 0.169700987149944
0.998893829622134, 0.279113879469092
0.987547208538588, 0.131387292834358
0.995130938140806, 0.199792205439891
0.997530864197531, 0.244756080380772
0.996135508310833, 0.215547863187659
0.939849290780142, 0.0508203608480836
0.987835862716588, 0.13317845175443
0.998580049698261, 0.271168127433913
0.920254292193068, 0.0430607685883051
0.922319474835886, 0.0433739698320537
0.985864672307265, 0.121967356631816
0.996360278139939, 0.219494953560683
0.99846287714622, 0.26818453968222
0.981295351473923, 0.102896042343802
0.985310657596372, 0.119496966098795
0.979996271439224, 0.0984659428237922
0.999406710978293, 0.2910255894221
0.995145631067961, 0.200036225686024
0.997358839662471, 0.240563711925295
0.998494689297199, 0.26900590679936
0.993016232540581, 0.173866941042696
0.929530201342282, 0.0466908842086197
0.999987794160726, 0.301724745162362
0.0585585585585586, 0.00231190315666603
0.975535168195719, 0.0868850438230174
0.746212121212121, 0.0204939271662457
0.527777777777778, 0.0124978616782555
0.999938717980145, 0.301190164726244
0.994510320597277, 0.191178542318645
0.970328282828283, 0.0769682622739668
0.986988847583643, 0.127948368334725
0.982957838307737, 0.108885858900953
0.997436702238962, 0.24246178693259
0.983189655172414, 0.109737414089779
0.995630081300813, 0.207350543888425
0.993067121593934, 0.174532336456122
0.986968322682608, 0.127886734355032
0.997246864484552, 0.238015335540417
0.995899470899471, 0.211584420942472
0.996692292405531, 0.225972810610101
0.976166000666, 0.0881013715447236
0.996590533422422, 0.223863419100999
0.994289228606572, 0.188362246797549
0.999980702474913, 0.301676947382191
0.998065429663443, 0.258066504321926
0.994685950941989, 0.193435100677219
0.997998064419773, 0.256379745816436
0.994993502377752, 0.197681556094469
0.994589464985061, 0.192109341195649
0.997605849435118, 0.246596294917335
0.996009326517801, 0.213468659750244
0.998757763975155, 0.27563093069825
0.955262413365649, 0.0607622991235396
0.995143312101911, 0.199891574509192
0.998385012919897, 0.266244956076356
0.989539879312607, 0.144169425520996
0.996112730806608, 0.215183090654779
0.985236886632826, 0.118860500920736
0.0642201834862385, 0.00299365044225525
0.994333333333333, 0.188903116415267
0.997706226101288, 0.249070458959317
0.993269927506843, 0.176538585386961
0.965482397338497, 0.0700300371313282
0.996959299244009, 0.231480875856587
0.976025132275132, 0.0879680408947744
0.99690649317515, 0.230394105275869
0.999984960822944, 0.301705877617557
0.996081143384048, 0.214720206888918
0.989898088957147, 0.146579439910643
0.98544106167057, 0.119846644595832
0.953827160493827, 0.0593346549000272
0.995371249274904, 0.203472634513016
0.993764172335601, 0.182011431216479
0.989315274642589, 0.142623544683377
0.989915966386555, 0.146947985952484
0.99799460366076, 0.2563030178009
0.984886128364389, 0.11750706904012
0.998250447054275, 0.262715467361663
0.998601406306211, 0.271726606760116
0.99882826106394, 0.277384354528714
0.980675717644971, 0.100727532527647
0.99408116838161, 0.18567425058112
0.998323105465963, 0.264594674824154
0.999357641093657, 0.28997781176731
0.999522900763359, 0.293458244865512
0.706329113924051, 0.0184776155448444
0.995007882291119, 0.197975889793413
0.986448904630723, 0.124979874618876
0.996438746438747, 0.220977942582288
0.959553938125367, 0.0641546836793222
0.998033500204447, 0.25731180252976
0.999308570509728, 0.288898588204514
0.991311369509044, 0.157908771647363
0.468253968253968, 0.0113607776447266
0.993176249004133, 0.175572567092989
0.996945858897956, 0.231217988065649
0.999974232293709, 0.301605250711935
0.988654279279279, 0.13834186984916
0.995849215322465, 0.210858649385673
0.9981505531913, 0.26018973203055
0.998719871987199, 0.274705163166527
0.965789473684211, 0.0707595821970879
0.387387387387387, 0.0100337603268362
0.998002556727389, 0.256520623484307
0.983614042207792, 0.111802781327671
0.994409051909052, 0.189792406693702
0.991182966693171, 0.156737726033187
