# EPOCH, ratio, 
1288569601, 0.0
1288569901, 1.0
1288570201, 1.0
1288570501, 1.0
1288570801, 1.0
1288571101, 1.0
1288571401, 1.0
1288571701, 1.0
1288572001, 1.0
1288572301, 1.0
1288572601, 1.0
1288572901, 1.0
1288573201, 1.0
1288573501, 1.0
1288573801, 1.0
1288574101, 1.0
1288574401, 1.0
1288574701, 1.0
1288575002, 1.0
1288575301, 1.0
1288575601, 1.0
1288575901, 1.0
1288576201, 1.0
1288576501, 1.0
1288576801, 1.0
1288577101, 1.0
1288577401, 1.0
1288577701, 1.0
1288578001, 1.0
1288578301, 1.0
1288578601, 1.0
1288578901, 1.0
1288579201, 1.0
1288579501, 1.0
1288579801, 1.0
1288580102, 1.0
1288580401, 1.0
1288580701, 1.0
1288581001, 1.0
1288581301, 1.0
1288581601, 1.0
1288581901, 1.0
1288582201, 1.0
1288582501, 1.0
1288582801, 1.0
1288583101, 1.0
1288583401, 1.0
1288583701, 1.0
1288584001, 1.0
1288584301, 1.0
1288584601, 1.0
1288584901, 1.0
1288585201, 1.0
1288585501, 1.0
1288585801, 1.0
1288586101, 1.0
1288586401, 1.0
1288586701, 1.0
1288587001, 1.0
1288587301, 1.0
1288587601, 1.0
1288587901, 1.0
1288588201, 1.0
1288588501, 1.0
1288588801, 1.0
1288589101, 1.0
1288589401, 1.0
1288589701, 1.0
1288590001, 1.0
1288590301, 1.0
1288590601, 1.0
1288590901, 0.996666666666667
1288591201, 1.0
1288591501, 1.0
1288591802, 1.0
1288592102, 1.0
1288592401, 1.0
1288592701, 1.0
1288593001, 1.0
1288593301, 1.0
1288593601, 1.0
1288593901, 1.0
1288594201, 1.0
1288594501, 1.0
1288594801, 1.0
1288595101, 1.0
1288595401, 1.0
1288595701, 1.0
1288596001, 1.0
1288596301, 1.0
1288596601, 1.0
1288596901, 1.0
1288597201, 1.0
1288597501, 1.0
1288597801, 1.0
1288598101, 1.0
1288598401, 1.0
1288598701, 1.0
1288599001, 1.0
1288599301, 1.0
1288599601, 1.0
1288599902, 1.0
1288600201, 1.0
1288600501, 1.0
1288600801, 1.0
1288601101, 1.0
1288603199, 0.990174583840844
1288603801, 0.877551020408163
1288604101, 0.999759268175253
1288604401, 1.0
1288604701, 1.0
1288605001, 1.0
1288605301, 0.999768679157992
1288605601, 1.0
1288605901, 1.0
1288606201, 1.0
1288606501, 1.0
1288606801, 1.0
1288607101, 1.0
1288607401, 1.0
1288607701, 0.999731615673645
1288608001, 1.0
1288608301, 1.0
1288608601, 1.0
1288608901, 1.0
1288609201, 1.0
1288609501, 0.999737945492662
1288609801, 1.0
1288610101, 1.0
1288610401, 0.999739583333333
1288610701, 1.0
1288611001, 1.0
1288611301, 1.0
1288611601, 1.0
1288611901, 1.0
1288612201, 1.0
1288612501, 0.999716312056738
1288612801, 1.0
1288613102, 1.0
1288613401, 1.0
1288613701, 1.0
1288614001, 1.0
1288614301, 0.999762752075919
1288614601, 1.0
1288614902, 1.0
1288615201, 0.996436752354289
1288615501, 1.0
1288615801, 1.0
1288616101, 0.999758045003629
1288616401, 0.999747283295426
1288616701, 1.0
1288617001, 1.0
1288617301, 1.0
1288617601, 1.0
1288617901, 1.0
1288618201, 1.0
1288618501, 0.999778516057586
1288618801, 1.0
1288619101, 1.0
1288619401, 0.999509081983309
1288619701, 1.0
1288620001, 1.0
1288620301, 0.997664763881681
1288620602, 1.0
1288620901, 1.0
1288621201, 0.998381877022654
1288621501, 1.0
1288621801, 1.0
1288622101, 1.0
1288622401, 0.998403284671533
1288622701, 1.0
1288623001, 1.0
1288623301, 0.999489144316731
1288623601, 1.0
