# EPOCH, ratio, 
1288569601, 1.0
1288569901, 1.0
1288570201, 0.954545454545455
1288570501, 0.967741935483871
1288570801, 0.987012987012987
1288571101, 0.88
1288571401, 0.925925925925926
1288571701, 1.0
1288572001, 1.0
1288572301, 0.954545454545455
1288572601, 0.985507246376812
1288572901, 0.9
1288573201, 1.0
1288573501, 1.0
1288573801, 1.0
1288574101, 1.0
1288574401, 1.0
1288574701, 1.0
1288575002, 1.0
1288575301, 1.0
1288575601, 1.0
1288575901, 1.0
1288576201, 1.0
1288576501, 1.0
1288576801, 1.0
1288577101, 1.0
1288577401, 0.888888888888889
1288577701, 0.916666666666667
1288578001, 1.0
1288578301, 1.0
1288578601, 0.958333333333333
1288578901, 1.0
1288579201, 1.0
1288579501, 1.0
1288579801, 1.0
1288580102, 1.0
1288580401, 1.0
1288580701, 1.0
1288581001, 1.0
1288581301, 1.0
1288581601, 0.96969696969697
1288581901, 1.0
1288582201, 1.0
1288582501, 1.0
1288582801, 1.0
1288583101, 1.0
1288583401, 1.0
1288583701, 1.0
1288584001, 0.866666666666667
1288584301, 1.0
1288584601, 1.0
1288584901, 1.0
1288585201, 1.0
1288585501, 1.0
1288585801, 1.0
1288586101, 0.983333333333333
1288586401, 1.0
1288586701, 1.0
1288587001, 0.968253968253968
1288587301, 0.962962962962963
1288587601, 1.0
1288587901, 1.0
1288588201, 1.0
1288588501, 1.0
1288588801, 1.0
1288589101, 1.0
1288589401, 1.0
1288589701, 1.0
1288590001, 0.96
1288590301, 1.0
1288590601, 1.0
1288590901, 1.0
1288591201, 1.0
1288591501, 1.0
1288591802, 1.0
1288592102, 1.0
1288592401, 1.0
1288592701, 1.0
1288593001, 1.0
1288593301, 0.990476190476191
1288593601, 0.985714285714286
1288593901, 0.957746478873239
1288594201, 0.986111111111111
1288594501, 1.0
1288594801, 1.0
1288595101, 0.960674157303371
1288595401, 1.0
1288595701, 0.977011494252874
1288596001, 0.969298245614035
1288596301, 0.932330827067669
1288596601, 0.926070038910506
1288596901, 0.965397923875433
1288597201, 0.971014492753623
1288597501, 0.952662721893491
1288597801, 0.969014084507042
1288598101, 0.969444444444444
1288598401, 0.97624703087886
1288598701, 0.981744421906694
1288599001, 0.973568281938326
1288599301, 0.973557692307692
1288599601, 0.976923076923077
1288599902, 0.9695885509839
1288600201, 0.969879518072289
1288600501, 0.953033268101761
1288600801, 0.945299145299145
1288601101, 0.975177304964539
1288603199, 0.960518562168533
1288603801, 0.986842105263158
1288604101, 0.974063400576369
1288604401, 0.955729166666667
1288604701, 0.958791208791209
1288605001, 0.969387755102041
1288605301, 0.94269340974212
1288605601, 0.974533106960951
1288605901, 0.983991462113127
1288606201, 0.974121996303142
1288606501, 0.979166666666667
1288606801, 0.976082004555809
1288607101, 0.955074875207987
1288607401, 0.963093145869947
1288607701, 0.984631147540984
1288608001, 0.957773512476008
1288608301, 0.919385796545106
1288608601, 0.955580865603645
1288608901, 0.944741532976827
1288609201, 0.925490196078431
1288609501, 0.948621553884712
1288609801, 0.90846286701209
1288610101, 0.952813067150635
1288610401, 0.961992136304063
1288610701, 0.94675540765391
1288611001, 0.935613682092555
1288611301, 0.957723577235772
1288611601, 0.919463087248322
1288611901, 0.933920704845815
1288612201, 0.957410562180579
1288612501, 0.940594059405941
1288612801, 0.938697318007663
1288613102, 0.962616822429907
1288613401, 0.952848722986248
1288613701, 0.975655430711611
1288614001, 0.981845688350983
1288614301, 0.947826086956522
1288614601, 0.955665024630542
1288614902, 0.984635083226633
1288615201, 0.943639291465378
1288615501, 0.938271604938272
1288615801, 0.968515742128936
1288616101, 0.964028776978417
1288616401, 0.972727272727273
1288616701, 0.966292134831461
1288617001, 0.946515397082658
1288617301, 0.973654066437572
1288617601, 0.98805256869773
1288617901, 0.963165075034106
1288618201, 0.933940774487471
1288618501, 0.949946751863685
1288618801, 0.972644376899696
1288619101, 0.963975155279503
1288619401, 0.971056439942113
1288619701, 0.961595273264402
1288620001, 0.933560477001704
1288620301, 0.963656387665198
1288620602, 0.971569839307787
1288620901, 0.946153846153846
1288621201, 0.9792663476874
1288621501, 0.939393939393939
1288621801, 0.963636363636364
1288622101, 0.957274826789838
1288622401, 0.960729312762973
1288622701, 0.977922077922078
1288623001, 0.961963190184049
1288623301, 0.974723538704581
1288623601, 0.977952755905512
1288623901, 0.96514745308311
1288624201, 0.968181818181818
1288624501, 0.957264957264957
1288624801, 0.958677685950413
1288625101, 0.982046678635548
1288625401, 0.964941569282137
1288625701, 0.96987087517934
1288626001, 0.973015873015873
1288626301, 0.93719806763285
1288626601, 0.985207100591716
1288626901, 0.976694915254237
1288627201, 0.93978102189781
1288627501, 0.977777777777778
1288627801, 0.944690265486726
1288628101, 0.939130434782609
1288628401, 0.94647201946472
1288628701, 0.927312775330396
1288629002, 0.949308755760369
1288629301, 0.935950413223141
1288629601, 0.961711711711712
1288629901, 0.96039603960396
1288630201, 0.967811158798283
1288630502, 0.965831435079727
1288630801, 0.968523002421308
1288631101, 0.966597077244259
1288631401, 0.946524064171123
1288631701, 0.931372549019608
1288632001, 0.914956011730205
1288632301, 0.923076923076923
1288632601, 0.94579945799458
1288632901, 0.917127071823204
1288633201, 0.888524590163934
1288633501, 0.959128065395095
1288633801, 0.971830985915493
1288634101, 0.921501706484642
1288634401, 0.924590163934426
1288634701, 0.930167597765363
1288635001, 0.891791044776119
1288635301, 0.921052631578947
1288635601, 0.93040293040293
1288635901, 0.914414414414414
1288636201, 0.881632653061225
1288636501, 0.931451612903226
1288636801, 0.957446808510638
1288637101, 0.967889908256881
1288637401, 0.968888888888889
1288637701, 0.91025641025641
1288638001, 0.829545454545455
1288638301, 0.945945945945946
1288638601, 0.979166666666667
1288638901, 0.961290322580645
1288639201, 0.954285714285714
1288639501, 0.932835820895522
1288639801, 0.914728682170543
1288640101, 0.968944099378882
1288640401, 0.948529411764706
1288640701, 0.956521739130435
1288641001, 0.96551724137931
1288641302, 0.945736434108527
1288641601, 0.967741935483871
1288641901, 0.949275362318841
1288642201, 0.935251798561151
1288642501, 0.94488188976378
1288642801, 0.935251798561151
1288643101, 0.954545454545455
1288643401, 0.880733944954128
1288643701, 0.962686567164179
1288644001, 0.848837209302326
1288644301, 0.989473684210526
1288644601, 0.920353982300885
1288644901, 0.981651376146789
1288645201, 0.942307692307692
1288645501, 0.985074626865672
1288645801, 0.990384615384615
1288646101, 0.975609756097561
1288646401, 0.935779816513762
1288646701, 0.973451327433628
1288647002, 0.975409836065574
1288647301, 0.962121212121212
1288647602, 0.943181818181818
1288647901, 1.0
1288648201, 0.941176470588235
1288648501, 0.936842105263158
1288648802, 0.979381443298969
1288649101, 0.960629921259842
1288649401, 0.928571428571429
1288649701, 0.951219512195122
1288650001, 1.0
1288650301, 0.947368421052632
1288650601, 0.904761904761905
1288650901, 0.956989247311828
1288651201, 0.927272727272727
1288651501, 0.984848484848485
1288651801, 0.95
1288652101, 0.974683544303797
1288652401, 0.9625
